ActivityHour,ActivityDay,Id,TotalIntensity,AverageIntensity
06:00,2016-05-10,4558609924,0,0.0
07:00,2016-05-10,4558609924,0,0.0
08:00,2016-05-10,4558609924,0,0.0
09:00,2016-05-10,4558609924,0,0.0
10:00,2016-05-10,4558609924,0,0.0
11:00,2016-05-10,4558609924,9,0.15
12:00,2016-05-10,4558609924,21,0.35
13:00,2016-05-10,4558609924,12,0.2
14:00,2016-05-10,4558609924,22,0.366667
15:00,2016-05-10,4558609924,4,0.066667
16:00,2016-05-10,4558609924,19,0.316667
17:00,2016-05-10,4558609924,16,0.266667
18:00,2016-05-10,4558609924,23,0.383333
19:00,2016-05-10,4558609924,89,1.483333
20:00,2016-05-10,4558609924,5,0.083333
21:00,2016-05-10,4558609924,20,0.333333
22:00,2016-05-10,4558609924,33,0.55
23:00,2016-05-10,4558609924,5,0.083333
00:00,2016-05-11,4558609924,5,0.083333
01:00,2016-05-11,4558609924,10,0.166667
02:00,2016-05-11,4558609924,0,0.0
03:00,2016-05-11,4558609924,0,0.0
04:00,2016-05-11,4558609924,0,0.0
05:00,2016-05-11,4558609924,0,0.0
06:00,2016-05-11,4558609924,0,0.0
07:00,2016-05-11,4558609924,0,0.0
08:00,2016-05-11,4558609924,0,0.0
09:00,2016-05-11,4558609924,21,0.35
10:00,2016-05-11,4558609924,27,0.45
11:00,2016-05-11,4558609924,13,0.216667
12:00,2016-05-11,4558609924,11,0.183333
13:00,2016-05-11,4558609924,18,0.3
14:00,2016-05-11,4558609924,90,1.5
15:00,2016-05-11,4558609924,24,0.4
16:00,2016-05-11,4558609924,24,0.4
17:00,2016-05-11,4558609924,10,0.166667
18:00,2016-05-11,4558609924,27,0.45
19:00,2016-05-11,4558609924,26,0.433333
20:00,2016-05-11,4558609924,14,0.233333
21:00,2016-05-11,4558609924,39,0.65
22:00,2016-05-11,4558609924,18,0.3
23:00,2016-05-11,4558609924,21,0.35
00:00,2016-05-12,4558609924,0,0.0
01:00,2016-05-12,4558609924,0,0.0
02:00,2016-05-12,4558609924,0,0.0
03:00,2016-05-12,4558609924,0,0.0
04:00,2016-05-12,4558609924,0,0.0
05:00,2016-05-12,4558609924,0,0.0
06:00,2016-05-12,4558609924,0,0.0
07:00,2016-05-12,4558609924,4,0.066667
08:00,2016-05-12,4558609924,17,0.283333
09:00,2016-05-12,4558609924,35,0.583333
10:00,2016-05-12,4558609924,32,0.533333
11:00,2016-05-12,4558609924,22,0.366667
12:00,2016-05-12,4558609924,23,0.383333
13:00,2016-05-12,4558609924,36,0.6
14:00,2016-05-12,4558609924,33,0.55
15:00,2016-05-12,4558609924,30,0.5
00:00,2016-04-12,4702921684,0,0.0
01:00,2016-04-12,4702921684,0,0.0
02:00,2016-04-12,4702921684,0,0.0
03:00,2016-04-12,4702921684,1,0.016667
04:00,2016-04-12,4702921684,0,0.0
05:00,2016-04-12,4702921684,0,0.0
06:00,2016-04-12,4702921684,20,0.333333
07:00,2016-04-12,4702921684,7,0.116667
08:00,2016-04-12,4702921684,25,0.416667
09:00,2016-04-12,4702921684,25,0.416667
10:00,2016-04-12,4702921684,23,0.383333
11:00,2016-04-12,4702921684,7,0.116667
12:00,2016-04-12,4702921684,11,0.183333
13:00,2016-04-12,4702921684,2,0.033333
14:00,2016-04-12,4702921684,8,0.133333
15:00,2016-04-12,4702921684,1,0.016667
16:00,2016-04-12,4702921684,8,0.133333
17:00,2016-04-12,4702921684,24,0.4
18:00,2016-04-12,4702921684,27,0.45
19:00,2016-04-12,4702921684,3,0.05
20:00,2016-04-12,4702921684,29,0.483333
21:00,2016-04-12,4702921684,31,0.516667
22:00,2016-04-12,4702921684,11,0.183333
23:00,2016-04-12,4702921684,0,0.0
00:00,2016-04-13,4702921684,0,0.0
01:00,2016-04-13,4702921684,0,0.0
02:00,2016-04-13,4702921684,8,0.133333
03:00,2016-04-13,4702921684,0,0.0
04:00,2016-04-13,4702921684,0,0.0
05:00,2016-04-13,4702921684,0,0.0
06:00,2016-04-13,4702921684,14,0.233333
07:00,2016-04-13,4702921684,6,0.1
08:00,2016-04-13,4702921684,10,0.166667
09:00,2016-04-13,4702921684,4,0.066667
10:00,2016-04-13,4702921684,7,0.116667
11:00,2016-04-13,4702921684,6,0.1
12:00,2016-04-13,4702921684,11,0.183333
13:00,2016-04-13,4702921684,3,0.05
14:00,2016-04-13,4702921684,9,0.15
15:00,2016-04-13,4702921684,2,0.033333
16:00,2016-04-13,4702921684,3,0.05
17:00,2016-04-13,4702921684,26,0.433333
18:00,2016-04-13,4702921684,19,0.316667
19:00,2016-04-13,4702921684,35,0.583333
20:00,2016-04-13,4702921684,16,0.266667
21:00,2016-04-13,4702921684,45,0.75
22:00,2016-04-13,4702921684,33,0.55
23:00,2016-04-13,4702921684,1,0.016667
00:00,2016-04-14,4702921684,0,0.0
01:00,2016-04-14,4702921684,0,0.0
02:00,2016-04-14,4702921684,0,0.0
03:00,2016-04-14,4702921684,0,0.0
04:00,2016-04-14,4702921684,0,0.0
05:00,2016-04-14,4702921684,1,0.016667
06:00,2016-04-14,4702921684,24,0.4
07:00,2016-04-14,4702921684,7,0.116667
08:00,2016-04-14,4702921684,0,0.0
09:00,2016-04-14,4702921684,21,0.35
10:00,2016-04-14,4702921684,9,0.15
11:00,2016-04-14,4702921684,4,0.066667
12:00,2016-04-14,4702921684,9,0.15
13:00,2016-04-14,4702921684,22,0.366667
14:00,2016-04-14,4702921684,19,0.316667
15:00,2016-04-14,4702921684,12,0.2
16:00,2016-04-14,4702921684,12,0.2
17:00,2016-04-14,4702921684,20,0.333333
18:00,2016-04-14,4702921684,31,0.516667
19:00,2016-04-14,4702921684,24,0.4
20:00,2016-04-14,4702921684,14,0.233333
21:00,2016-04-14,4702921684,25,0.416667
22:00,2016-04-14,4702921684,17,0.283333
23:00,2016-04-14,4702921684,0,0.0
00:00,2016-04-15,4702921684,0,0.0
01:00,2016-04-15,4702921684,0,0.0
02:00,2016-04-15,4702921684,0,0.0
03:00,2016-04-15,4702921684,0,0.0
04:00,2016-04-15,4702921684,0,0.0
05:00,2016-04-15,4702921684,0,0.0
06:00,2016-04-15,4702921684,0,0.0
07:00,2016-04-15,4702921684,18,0.3
08:00,2016-04-15,4702921684,15,0.25
09:00,2016-04-15,4702921684,0,0.0
10:00,2016-04-15,4702921684,3,0.05
11:00,2016-04-15,4702921684,3,0.05
12:00,2016-04-15,4702921684,14,0.233333
13:00,2016-04-15,4702921684,4,0.066667
14:00,2016-04-15,4702921684,9,0.15
15:00,2016-04-15,4702921684,4,0.066667
16:00,2016-04-15,4702921684,32,0.533333
17:00,2016-04-15,4702921684,21,0.35
18:00,2016-04-15,4702921684,31,0.516667
19:00,2016-04-15,4702921684,17,0.283333
20:00,2016-04-15,4702921684,35,0.583333
21:00,2016-04-15,4702921684,45,0.75
22:00,2016-04-15,4702921684,20,0.333333
23:00,2016-04-15,4702921684,4,0.066667
00:00,2016-04-16,4702921684,0,0.0
01:00,2016-04-16,4702921684,0,0.0
02:00,2016-04-16,4702921684,0,0.0
03:00,2016-04-16,4702921684,0,0.0
04:00,2016-04-16,4702921684,3,0.05
05:00,2016-04-16,4702921684,2,0.033333
06:00,2016-04-16,4702921684,0,0.0
07:00,2016-04-16,4702921684,18,0.3
08:00,2016-04-16,4702921684,12,0.2
09:00,2016-04-16,4702921684,13,0.216667
10:00,2016-04-16,4702921684,41,0.683333
11:00,2016-04-16,4702921684,36,0.6
12:00,2016-04-16,4702921684,22,0.366667
13:00,2016-04-16,4702921684,39,0.65
14:00,2016-04-16,4702921684,25,0.416667
15:00,2016-04-16,4702921684,17,0.283333
16:00,2016-04-16,4702921684,35,0.583333
17:00,2016-04-16,4702921684,24,0.4
18:00,2016-04-16,4702921684,12,0.2
19:00,2016-04-16,4702921684,30,0.5
20:00,2016-04-16,4702921684,24,0.4
21:00,2016-04-16,4702921684,39,0.65
22:00,2016-04-16,4702921684,0,0.0
23:00,2016-04-16,4702921684,0,0.0
00:00,2016-04-17,4702921684,0,0.0
01:00,2016-04-17,4702921684,0,0.0
02:00,2016-04-17,4702921684,0,0.0
03:00,2016-04-17,4702921684,0,0.0
04:00,2016-04-17,4702921684,0,0.0
05:00,2016-04-17,4702921684,0,0.0
06:00,2016-04-17,4702921684,0,0.0
07:00,2016-04-17,4702921684,1,0.016667
08:00,2016-04-17,4702921684,18,0.3
09:00,2016-04-17,4702921684,40,0.666667
10:00,2016-04-17,4702921684,29,0.483333
11:00,2016-04-17,4702921684,17,0.283333
12:00,2016-04-17,4702921684,62,1.033333
13:00,2016-04-17,4702921684,31,0.516667
14:00,2016-04-17,4702921684,119,1.983333
15:00,2016-04-17,4702921684,61,1.016667
16:00,2016-04-17,4702921684,0,0.0
17:00,2016-04-17,4702921684,21,0.35
18:00,2016-04-17,4702921684,16,0.266667
19:00,2016-04-17,4702921684,29,0.483333
20:00,2016-04-17,4702921684,14,0.233333
21:00,2016-04-17,4702921684,12,0.2
22:00,2016-04-17,4702921684,0,0.0
23:00,2016-04-17,4702921684,0,0.0
00:00,2016-04-18,4702921684,0,0.0
01:00,2016-04-18,4702921684,0,0.0
02:00,2016-04-18,4702921684,0,0.0
03:00,2016-04-18,4702921684,0,0.0
04:00,2016-04-18,4702921684,0,0.0
05:00,2016-04-18,4702921684,0,0.0
06:00,2016-04-18,4702921684,2,0.033333
07:00,2016-04-18,4702921684,20,0.333333
08:00,2016-04-18,4702921684,2,0.033333
09:00,2016-04-18,4702921684,20,0.333333
10:00,2016-04-18,4702921684,4,0.066667
11:00,2016-04-18,4702921684,0,0.0
12:00,2016-04-18,4702921684,29,0.483333
13:00,2016-04-18,4702921684,14,0.233333
14:00,2016-04-18,4702921684,15,0.25
15:00,2016-04-18,4702921684,10,0.166667
16:00,2016-04-18,4702921684,14,0.233333
17:00,2016-04-18,4702921684,11,0.183333
18:00,2016-04-18,4702921684,72,1.2
19:00,2016-04-18,4702921684,44,0.733333
20:00,2016-04-18,4702921684,39,0.65
21:00,2016-04-18,4702921684,21,0.35
22:00,2016-04-18,4702921684,0,0.0
23:00,2016-04-18,4702921684,0,0.0
00:00,2016-04-19,4702921684,0,0.0
01:00,2016-04-19,4702921684,0,0.0
02:00,2016-04-19,4702921684,0,0.0
03:00,2016-04-19,4702921684,0,0.0
04:00,2016-04-19,4702921684,0,0.0
05:00,2016-04-19,4702921684,1,0.016667
06:00,2016-04-19,4702921684,23,0.383333
07:00,2016-04-19,4702921684,6,0.1
08:00,2016-04-19,4702921684,9,0.15
09:00,2016-04-19,4702921684,18,0.3
10:00,2016-04-19,4702921684,0,0.0
11:00,2016-04-19,4702921684,4,0.066667
12:00,2016-04-19,4702921684,30,0.5
13:00,2016-04-19,4702921684,6,0.1
14:00,2016-04-19,4702921684,7,0.116667
15:00,2016-04-19,4702921684,5,0.083333
16:00,2016-04-19,4702921684,14,0.233333
17:00,2016-04-19,4702921684,27,0.45
18:00,2016-04-19,4702921684,23,0.383333
19:00,2016-04-19,4702921684,18,0.3
20:00,2016-04-19,4702921684,12,0.2
21:00,2016-04-19,4702921684,22,0.366667
22:00,2016-04-19,4702921684,0,0.0
23:00,2016-04-19,4702921684,0,0.0
00:00,2016-04-20,4702921684,0,0.0
01:00,2016-04-20,4702921684,1,0.016667
02:00,2016-04-20,4702921684,0,0.0
03:00,2016-04-20,4702921684,0,0.0
04:00,2016-04-20,4702921684,0,0.0
05:00,2016-04-20,4702921684,1,0.016667
06:00,2016-04-20,4702921684,41,0.683333
07:00,2016-04-20,4702921684,19,0.316667
08:00,2016-04-20,4702921684,1,0.016667
09:00,2016-04-20,4702921684,10,0.166667
10:00,2016-04-20,4702921684,3,0.05
11:00,2016-04-20,4702921684,17,0.283333
12:00,2016-04-20,4702921684,8,0.133333
13:00,2016-04-20,4702921684,6,0.1
14:00,2016-04-20,4702921684,6,0.1
15:00,2016-04-20,4702921684,11,0.183333
16:00,2016-04-20,4702921684,9,0.15
17:00,2016-04-20,4702921684,33,0.55
18:00,2016-04-20,4702921684,26,0.433333
19:00,2016-04-20,4702921684,35,0.583333
20:00,2016-04-20,4702921684,44,0.733333
21:00,2016-04-20,4702921684,38,0.633333
22:00,2016-04-20,4702921684,15,0.25
23:00,2016-04-20,4702921684,0,0.0
00:00,2016-04-21,4702921684,0,0.0
01:00,2016-04-21,4702921684,0,0.0
02:00,2016-04-21,4702921684,0,0.0
03:00,2016-04-21,4702921684,0,0.0
04:00,2016-04-21,4702921684,1,0.016667
05:00,2016-04-21,4702921684,2,0.033333
06:00,2016-04-21,4702921684,47,0.783333
07:00,2016-04-21,4702921684,24,0.4
08:00,2016-04-21,4702921684,4,0.066667
09:00,2016-04-21,4702921684,0,0.0
10:00,2016-04-21,4702921684,0,0.0
11:00,2016-04-21,4702921684,0,0.0
12:00,2016-04-21,4702921684,11,0.183333
13:00,2016-04-21,4702921684,5,0.083333
14:00,2016-04-21,4702921684,9,0.15
15:00,2016-04-21,4702921684,7,0.116667
16:00,2016-04-21,4702921684,10,0.166667
17:00,2016-04-21,4702921684,46,0.766667
18:00,2016-04-21,4702921684,25,0.416667
19:00,2016-04-21,4702921684,27,0.45
20:00,2016-04-21,4702921684,20,0.333333
21:00,2016-04-21,4702921684,0,0.0
22:00,2016-04-21,4702921684,0,0.0
23:00,2016-04-21,4702921684,0,0.0
00:00,2016-04-22,4702921684,0,0.0
01:00,2016-04-22,4702921684,0,0.0
02:00,2016-04-22,4702921684,0,0.0
03:00,2016-04-22,4702921684,0,0.0
04:00,2016-04-22,4702921684,0,0.0
05:00,2016-04-22,4702921684,0,0.0
06:00,2016-04-22,4702921684,0,0.0
07:00,2016-04-22,4702921684,0,0.0
08:00,2016-04-22,4702921684,0,0.0
09:00,2016-04-22,4702921684,0,0.0
10:00,2016-04-22,4702921684,0,0.0
11:00,2016-04-22,4702921684,0,0.0
12:00,2016-04-22,4702921684,0,0.0
13:00,2016-04-22,4702921684,0,0.0
14:00,2016-04-22,4702921684,0,0.0
15:00,2016-04-22,4702921684,0,0.0
16:00,2016-04-22,4702921684,0,0.0
17:00,2016-04-22,4702921684,0,0.0
18:00,2016-04-22,4702921684,0,0.0
19:00,2016-04-22,4702921684,0,0.0
20:00,2016-04-22,4702921684,24,0.4
21:00,2016-04-22,4702921684,33,0.55
22:00,2016-04-22,4702921684,15,0.25
23:00,2016-04-22,4702921684,0,0.0
00:00,2016-04-23,4702921684,0,0.0
01:00,2016-04-23,4702921684,0,0.0
02:00,2016-04-23,4702921684,0,0.0
03:00,2016-04-23,4702921684,0,0.0
04:00,2016-04-23,4702921684,0,0.0
05:00,2016-04-23,4702921684,0,0.0
06:00,2016-04-23,4702921684,0,0.0
07:00,2016-04-23,4702921684,9,0.15
08:00,2016-04-23,4702921684,10,0.166667
09:00,2016-04-23,4702921684,40,0.666667
10:00,2016-04-23,4702921684,31,0.516667
11:00,2016-04-23,4702921684,76,1.266667
12:00,2016-04-23,4702921684,62,1.033333
13:00,2016-04-23,4702921684,40,0.666667
14:00,2016-04-23,4702921684,40,0.666667
15:00,2016-04-23,4702921684,54,0.9
16:00,2016-04-23,4702921684,37,0.616667
17:00,2016-04-23,4702921684,32,0.533333
18:00,2016-04-23,4702921684,16,0.266667
19:00,2016-04-23,4702921684,30,0.5
20:00,2016-04-23,4702921684,27,0.45
21:00,2016-04-23,4702921684,44,0.733333
22:00,2016-04-23,4702921684,19,0.316667
23:00,2016-04-23,4702921684,0,0.0
00:00,2016-04-24,4702921684,0,0.0
01:00,2016-04-24,4702921684,0,0.0
02:00,2016-04-24,4702921684,0,0.0
03:00,2016-04-24,4702921684,1,0.016667
04:00,2016-04-24,4702921684,0,0.0
05:00,2016-04-24,4702921684,0,0.0
06:00,2016-04-24,4702921684,2,0.033333
07:00,2016-04-24,4702921684,7,0.116667
08:00,2016-04-24,4702921684,16,0.266667
09:00,2016-04-24,4702921684,22,0.366667
10:00,2016-04-24,4702921684,31,0.516667
11:00,2016-04-24,4702921684,14,0.233333
12:00,2016-04-24,4702921684,96,1.6
13:00,2016-04-24,4702921684,115,1.916667
14:00,2016-04-24,4702921684,36,0.6
15:00,2016-04-24,4702921684,8,0.133333
16:00,2016-04-24,4702921684,1,0.016667
17:00,2016-04-24,4702921684,26,0.433333
18:00,2016-04-24,4702921684,53,0.883333
19:00,2016-04-24,4702921684,39,0.65
20:00,2016-04-24,4702921684,30,0.5
21:00,2016-04-24,4702921684,10,0.166667
22:00,2016-04-24,4702921684,9,0.15
23:00,2016-04-24,4702921684,0,0.0
00:00,2016-04-25,4702921684,0,0.0
01:00,2016-04-25,4702921684,0,0.0
02:00,2016-04-25,4702921684,0,0.0
03:00,2016-04-25,4702921684,0,0.0
04:00,2016-04-25,4702921684,0,0.0
05:00,2016-04-25,4702921684,6,0.1
06:00,2016-04-25,4702921684,22,0.366667
07:00,2016-04-25,4702921684,5,0.083333
08:00,2016-04-25,4702921684,5,0.083333
09:00,2016-04-25,4702921684,2,0.033333
10:00,2016-04-25,4702921684,6,0.1
11:00,2016-04-25,4702921684,9,0.15
12:00,2016-04-25,4702921684,9,0.15
13:00,2016-04-25,4702921684,13,0.216667
14:00,2016-04-25,4702921684,16,0.266667
15:00,2016-04-25,4702921684,7,0.116667
16:00,2016-04-25,4702921684,12,0.2
17:00,2016-04-25,4702921684,22,0.366667
18:00,2016-04-25,4702921684,17,0.283333
19:00,2016-04-25,4702921684,66,1.1
20:00,2016-04-25,4702921684,33,0.55
21:00,2016-04-25,4702921684,46,0.766667
22:00,2016-04-25,4702921684,22,0.366667
23:00,2016-04-25,4702921684,0,0.0
00:00,2016-04-26,4702921684,0,0.0
01:00,2016-04-26,4702921684,0,0.0
02:00,2016-04-26,4702921684,0,0.0
03:00,2016-04-26,4702921684,0,0.0
04:00,2016-04-26,4702921684,0,0.0
05:00,2016-04-26,4702921684,2,0.033333
06:00,2016-04-26,4702921684,28,0.466667
07:00,2016-04-26,4702921684,10,0.166667
08:00,2016-04-26,4702921684,0,0.0
09:00,2016-04-26,4702921684,0,0.0
10:00,2016-04-26,4702921684,0,0.0
11:00,2016-04-26,4702921684,6,0.1
12:00,2016-04-26,4702921684,11,0.183333
13:00,2016-04-26,4702921684,4,0.066667
14:00,2016-04-26,4702921684,8,0.133333
15:00,2016-04-26,4702921684,7,0.116667
16:00,2016-04-26,4702921684,3,0.05
17:00,2016-04-26,4702921684,19,0.316667
18:00,2016-04-26,4702921684,37,0.616667
19:00,2016-04-26,4702921684,32,0.533333
20:00,2016-04-26,4702921684,26,0.433333
21:00,2016-04-26,4702921684,30,0.5
22:00,2016-04-26,4702921684,12,0.2
23:00,2016-04-26,4702921684,0,0.0
00:00,2016-04-27,4702921684,0,0.0
01:00,2016-04-27,4702921684,0,0.0
02:00,2016-04-27,4702921684,0,0.0
03:00,2016-04-27,4702921684,0,0.0
04:00,2016-04-27,4702921684,0,0.0
05:00,2016-04-27,4702921684,2,0.033333
06:00,2016-04-27,4702921684,41,0.683333
07:00,2016-04-27,4702921684,18,0.3
08:00,2016-04-27,4702921684,4,0.066667
09:00,2016-04-27,4702921684,6,0.1
10:00,2016-04-27,4702921684,5,0.083333
11:00,2016-04-27,4702921684,6,0.1
12:00,2016-04-27,4702921684,10,0.166667
13:00,2016-04-27,4702921684,7,0.116667
14:00,2016-04-27,4702921684,4,0.066667
15:00,2016-04-27,4702921684,11,0.183333
16:00,2016-04-27,4702921684,10,0.166667
17:00,2016-04-27,4702921684,18,0.3
18:00,2016-04-27,4702921684,20,0.333333
19:00,2016-04-27,4702921684,25,0.416667
20:00,2016-04-27,4702921684,58,0.966667
21:00,2016-04-27,4702921684,25,0.416667
22:00,2016-04-27,4702921684,3,0.05
23:00,2016-04-27,4702921684,0,0.0
00:00,2016-04-28,4702921684,0,0.0
01:00,2016-04-28,4702921684,0,0.0
02:00,2016-04-28,4702921684,0,0.0
03:00,2016-04-28,4702921684,0,0.0
04:00,2016-04-28,4702921684,0,0.0
05:00,2016-04-28,4702921684,1,0.016667
06:00,2016-04-28,4702921684,22,0.366667
07:00,2016-04-28,4702921684,6,0.1
08:00,2016-04-28,4702921684,5,0.083333
09:00,2016-04-28,4702921684,38,0.633333
10:00,2016-04-28,4702921684,5,0.083333
11:00,2016-04-28,4702921684,4,0.066667
12:00,2016-04-28,4702921684,17,0.283333
13:00,2016-04-28,4702921684,4,0.066667
14:00,2016-04-28,4702921684,6,0.1
15:00,2016-04-28,4702921684,7,0.116667
16:00,2016-04-28,4702921684,8,0.133333
17:00,2016-04-28,4702921684,19,0.316667
18:00,2016-04-28,4702921684,16,0.266667
19:00,2016-04-28,4702921684,68,1.133333
20:00,2016-04-28,4702921684,26,0.433333
21:00,2016-04-28,4702921684,28,0.466667
22:00,2016-04-28,4702921684,12,0.2
23:00,2016-04-28,4702921684,0,0.0
00:00,2016-04-29,4702921684,0,0.0
01:00,2016-04-29,4702921684,0,0.0
02:00,2016-04-29,4702921684,0,0.0
03:00,2016-04-29,4702921684,0,0.0
04:00,2016-04-29,4702921684,0,0.0
05:00,2016-04-29,4702921684,0,0.0
06:00,2016-04-29,4702921684,32,0.533333
07:00,2016-04-29,4702921684,11,0.183333
08:00,2016-04-29,4702921684,6,0.1
09:00,2016-04-29,4702921684,11,0.183333
10:00,2016-04-29,4702921684,4,0.066667
11:00,2016-04-29,4702921684,9,0.15
12:00,2016-04-29,4702921684,35,0.583333
13:00,2016-04-29,4702921684,13,0.216667
14:00,2016-04-29,4702921684,9,0.15
15:00,2016-04-29,4702921684,16,0.266667
16:00,2016-04-29,4702921684,11,0.183333
17:00,2016-04-29,4702921684,39,0.65
18:00,2016-04-29,4702921684,28,0.466667
19:00,2016-04-29,4702921684,46,0.766667
20:00,2016-04-29,4702921684,30,0.5
21:00,2016-04-29,4702921684,26,0.433333
22:00,2016-04-29,4702921684,15,0.25
23:00,2016-04-29,4702921684,0,0.0
00:00,2016-04-30,4702921684,0,0.0
01:00,2016-04-30,4702921684,0,0.0
02:00,2016-04-30,4702921684,0,0.0
03:00,2016-04-30,4702921684,0,0.0
04:00,2016-04-30,4702921684,0,0.0
05:00,2016-04-30,4702921684,0,0.0
06:00,2016-04-30,4702921684,7,0.116667
07:00,2016-04-30,4702921684,14,0.233333
08:00,2016-04-30,4702921684,19,0.316667
09:00,2016-04-30,4702921684,26,0.433333
10:00,2016-04-30,4702921684,17,0.283333
11:00,2016-04-30,4702921684,69,1.15
12:00,2016-04-30,4702921684,29,0.483333
13:00,2016-04-30,4702921684,49,0.816667
14:00,2016-04-30,4702921684,49,0.816667
15:00,2016-04-30,4702921684,37,0.616667
16:00,2016-04-30,4702921684,22,0.366667
17:00,2016-04-30,4702921684,9,0.15
18:00,2016-04-30,4702921684,0,0.0
19:00,2016-04-30,4702921684,0,0.0
20:00,2016-04-30,4702921684,0,0.0
21:00,2016-04-30,4702921684,0,0.0
22:00,2016-04-30,4702921684,0,0.0
23:00,2016-04-30,4702921684,0,0.0
00:00,2016-05-01,4702921684,0,0.0
01:00,2016-05-01,4702921684,0,0.0
02:00,2016-05-01,4702921684,0,0.0
03:00,2016-05-01,4702921684,0,0.0
04:00,2016-05-01,4702921684,0,0.0
05:00,2016-05-01,4702921684,0,0.0
06:00,2016-05-01,4702921684,0,0.0
07:00,2016-05-01,4702921684,0,0.0
08:00,2016-05-01,4702921684,0,0.0
09:00,2016-05-01,4702921684,0,0.0
10:00,2016-05-01,4702921684,0,0.0
11:00,2016-05-01,4702921684,0,0.0
12:00,2016-05-01,4702921684,0,0.0
13:00,2016-05-01,4702921684,0,0.0
14:00,2016-05-01,4702921684,0,0.0
15:00,2016-05-01,4702921684,0,0.0
16:00,2016-05-01,4702921684,0,0.0
17:00,2016-05-01,4702921684,0,0.0
18:00,2016-05-01,4702921684,0,0.0
19:00,2016-05-01,4702921684,0,0.0
20:00,2016-05-01,4702921684,0,0.0
21:00,2016-05-01,4702921684,0,0.0
22:00,2016-05-01,4702921684,0,0.0
23:00,2016-05-01,4702921684,0,0.0
00:00,2016-05-02,4702921684,0,0.0
01:00,2016-05-02,4702921684,0,0.0
02:00,2016-05-02,4702921684,0,0.0
03:00,2016-05-02,4702921684,0,0.0
04:00,2016-05-02,4702921684,0,0.0
05:00,2016-05-02,4702921684,0,0.0
06:00,2016-05-02,4702921684,0,0.0
07:00,2016-05-02,4702921684,0,0.0
08:00,2016-05-02,4702921684,0,0.0
09:00,2016-05-02,4702921684,0,0.0
10:00,2016-05-02,4702921684,0,0.0
11:00,2016-05-02,4702921684,0,0.0
12:00,2016-05-02,4702921684,13,0.216667
13:00,2016-05-02,4702921684,13,0.216667
14:00,2016-05-02,4702921684,6,0.1
15:00,2016-05-02,4702921684,10,0.166667
16:00,2016-05-02,4702921684,13,0.216667
17:00,2016-05-02,4702921684,42,0.7
18:00,2016-05-02,4702921684,22,0.366667
19:00,2016-05-02,4702921684,65,1.083333
20:00,2016-05-02,4702921684,24,0.4
21:00,2016-05-02,4702921684,64,1.066667
22:00,2016-05-02,4702921684,18,0.3
23:00,2016-05-02,4702921684,0,0.0
00:00,2016-05-03,4702921684,0,0.0
01:00,2016-05-03,4702921684,0,0.0
02:00,2016-05-03,4702921684,0,0.0
03:00,2016-05-03,4702921684,2,0.033333
04:00,2016-05-03,4702921684,3,0.05
05:00,2016-05-03,4702921684,14,0.233333
06:00,2016-05-03,4702921684,39,0.65
07:00,2016-05-03,4702921684,12,0.2
08:00,2016-05-03,4702921684,5,0.083333
09:00,2016-05-03,4702921684,20,0.333333
10:00,2016-05-03,4702921684,3,0.05
11:00,2016-05-03,4702921684,5,0.083333
12:00,2016-05-03,4702921684,9,0.15
13:00,2016-05-03,4702921684,11,0.183333
14:00,2016-05-03,4702921684,13,0.216667
15:00,2016-05-03,4702921684,18,0.3
16:00,2016-05-03,4702921684,10,0.166667
17:00,2016-05-03,4702921684,21,0.35
18:00,2016-05-03,4702921684,18,0.3
19:00,2016-05-03,4702921684,27,0.45
20:00,2016-05-03,4702921684,31,0.516667
21:00,2016-05-03,4702921684,34,0.566667
22:00,2016-05-03,4702921684,18,0.3
23:00,2016-05-03,4702921684,0,0.0
00:00,2016-05-04,4702921684,0,0.0
01:00,2016-05-04,4702921684,2,0.033333
02:00,2016-05-04,4702921684,0,0.0
03:00,2016-05-04,4702921684,0,0.0
04:00,2016-05-04,4702921684,0,0.0
05:00,2016-05-04,4702921684,2,0.033333
06:00,2016-05-04,4702921684,23,0.383333
07:00,2016-05-04,4702921684,9,0.15
08:00,2016-05-04,4702921684,0,0.0
09:00,2016-05-04,4702921684,12,0.2
10:00,2016-05-04,4702921684,31,0.516667
11:00,2016-05-04,4702921684,0,0.0
12:00,2016-05-04,4702921684,14,0.233333
13:00,2016-05-04,4702921684,10,0.166667
14:00,2016-05-04,4702921684,15,0.25
15:00,2016-05-04,4702921684,0,0.0
16:00,2016-05-04,4702921684,1,0.016667
17:00,2016-05-04,4702921684,30,0.5
18:00,2016-05-04,4702921684,31,0.516667
19:00,2016-05-04,4702921684,24,0.4
20:00,2016-05-04,4702921684,28,0.466667
21:00,2016-05-04,4702921684,41,0.683333
22:00,2016-05-04,4702921684,20,0.333333
23:00,2016-05-04,4702921684,0,0.0
00:00,2016-05-05,4702921684,0,0.0
01:00,2016-05-05,4702921684,0,0.0
02:00,2016-05-05,4702921684,1,0.016667
03:00,2016-05-05,4702921684,0,0.0
04:00,2016-05-05,4702921684,0,0.0
05:00,2016-05-05,4702921684,1,0.016667
06:00,2016-05-05,4702921684,31,0.516667
07:00,2016-05-05,4702921684,6,0.1
08:00,2016-05-05,4702921684,6,0.1
09:00,2016-05-05,4702921684,45,0.75
10:00,2016-05-05,4702921684,7,0.116667
11:00,2016-05-05,4702921684,5,0.083333
12:00,2016-05-05,4702921684,20,0.333333
