ActivityHour,ActivityDay,Id,Calories
11:00,2016-04-15,4319703577,97
12:00,2016-04-15,4319703577,112
13:00,2016-04-15,4319703577,71
14:00,2016-04-15,4319703577,112
15:00,2016-04-15,4319703577,90
16:00,2016-04-15,4319703577,82
17:00,2016-04-15,4319703577,63
18:00,2016-04-15,4319703577,88
19:00,2016-04-15,4319703577,111
20:00,2016-04-15,4319703577,79
21:00,2016-04-15,4319703577,92
22:00,2016-04-15,4319703577,77
23:00,2016-04-15,4319703577,68
00:00,2016-04-16,4319703577,66
01:00,2016-04-16,4319703577,61
02:00,2016-04-16,4319703577,61
03:00,2016-04-16,4319703577,62
04:00,2016-04-16,4319703577,61
05:00,2016-04-16,4319703577,61
06:00,2016-04-16,4319703577,63
07:00,2016-04-16,4319703577,61
08:00,2016-04-16,4319703577,61
09:00,2016-04-16,4319703577,101
10:00,2016-04-16,4319703577,129
11:00,2016-04-16,4319703577,132
12:00,2016-04-16,4319703577,114
13:00,2016-04-16,4319703577,109
14:00,2016-04-16,4319703577,98
15:00,2016-04-16,4319703577,153
16:00,2016-04-16,4319703577,63
17:00,2016-04-16,4319703577,64
18:00,2016-04-16,4319703577,61
19:00,2016-04-16,4319703577,61
20:00,2016-04-16,4319703577,61
21:00,2016-04-16,4319703577,61
22:00,2016-04-16,4319703577,61
23:00,2016-04-16,4319703577,61
00:00,2016-04-17,4319703577,61
01:00,2016-04-17,4319703577,61
02:00,2016-04-17,4319703577,61
03:00,2016-04-17,4319703577,61
04:00,2016-04-17,4319703577,61
05:00,2016-04-17,4319703577,61
06:00,2016-04-17,4319703577,61
07:00,2016-04-17,4319703577,61
08:00,2016-04-17,4319703577,61
09:00,2016-04-17,4319703577,61
10:00,2016-04-17,4319703577,61
11:00,2016-04-17,4319703577,61
12:00,2016-04-17,4319703577,61
13:00,2016-04-17,4319703577,61
14:00,2016-04-17,4319703577,61
15:00,2016-04-17,4319703577,61
16:00,2016-04-17,4319703577,61
17:00,2016-04-17,4319703577,61
18:00,2016-04-17,4319703577,61
19:00,2016-04-17,4319703577,61
20:00,2016-04-17,4319703577,61
21:00,2016-04-17,4319703577,61
22:00,2016-04-17,4319703577,64
23:00,2016-04-17,4319703577,63
00:00,2016-04-18,4319703577,61
01:00,2016-04-18,4319703577,61
02:00,2016-04-18,4319703577,61
03:00,2016-04-18,4319703577,61
04:00,2016-04-18,4319703577,61
05:00,2016-04-18,4319703577,62
06:00,2016-04-18,4319703577,61
07:00,2016-04-18,4319703577,61
08:00,2016-04-18,4319703577,82
09:00,2016-04-18,4319703577,65
10:00,2016-04-18,4319703577,184
11:00,2016-04-18,4319703577,76
12:00,2016-04-18,4319703577,61
13:00,2016-04-18,4319703577,61
14:00,2016-04-18,4319703577,61
15:00,2016-04-18,4319703577,61
16:00,2016-04-18,4319703577,61
17:00,2016-04-18,4319703577,61
18:00,2016-04-18,4319703577,63
19:00,2016-04-18,4319703577,61
20:00,2016-04-18,4319703577,61
21:00,2016-04-18,4319703577,61
22:00,2016-04-18,4319703577,67
23:00,2016-04-18,4319703577,62
00:00,2016-04-19,4319703577,61
01:00,2016-04-19,4319703577,64
02:00,2016-04-19,4319703577,61
03:00,2016-04-19,4319703577,68
04:00,2016-04-19,4319703577,61
05:00,2016-04-19,4319703577,61
06:00,2016-04-19,4319703577,61
07:00,2016-04-19,4319703577,100
08:00,2016-04-19,4319703577,94
09:00,2016-04-19,4319703577,68
10:00,2016-04-19,4319703577,189
11:00,2016-04-19,4319703577,140
12:00,2016-04-19,4319703577,119
13:00,2016-04-19,4319703577,76
14:00,2016-04-19,4319703577,102
15:00,2016-04-19,4319703577,94
16:00,2016-04-19,4319703577,119
17:00,2016-04-19,4319703577,94
18:00,2016-04-19,4319703577,98
19:00,2016-04-19,4319703577,156
20:00,2016-04-19,4319703577,94
21:00,2016-04-19,4319703577,72
22:00,2016-04-19,4319703577,90
23:00,2016-04-19,4319703577,61
00:00,2016-04-20,4319703577,61
01:00,2016-04-20,4319703577,61
02:00,2016-04-20,4319703577,63
03:00,2016-04-20,4319703577,61
04:00,2016-04-20,4319703577,61
05:00,2016-04-20,4319703577,61
06:00,2016-04-20,4319703577,62
07:00,2016-04-20,4319703577,106
08:00,2016-04-20,4319703577,69
09:00,2016-04-20,4319703577,107
10:00,2016-04-20,4319703577,135
11:00,2016-04-20,4319703577,125
12:00,2016-04-20,4319703577,166
13:00,2016-04-20,4319703577,90
14:00,2016-04-20,4319703577,87
15:00,2016-04-20,4319703577,137
16:00,2016-04-20,4319703577,117
17:00,2016-04-20,4319703577,110
18:00,2016-04-20,4319703577,108
19:00,2016-04-20,4319703577,134
20:00,2016-04-20,4319703577,75
21:00,2016-04-20,4319703577,80
22:00,2016-04-20,4319703577,78
23:00,2016-04-20,4319703577,61
00:00,2016-04-21,4319703577,61
01:00,2016-04-21,4319703577,61
02:00,2016-04-21,4319703577,61
03:00,2016-04-21,4319703577,61
04:00,2016-04-21,4319703577,61
05:00,2016-04-21,4319703577,61
06:00,2016-04-21,4319703577,61
07:00,2016-04-21,4319703577,61
08:00,2016-04-21,4319703577,61
09:00,2016-04-21,4319703577,61
10:00,2016-04-21,4319703577,61
11:00,2016-04-21,4319703577,61
12:00,2016-04-21,4319703577,61
13:00,2016-04-21,4319703577,61
14:00,2016-04-21,4319703577,71
15:00,2016-04-21,4319703577,68
16:00,2016-04-21,4319703577,66
17:00,2016-04-21,4319703577,63
18:00,2016-04-21,4319703577,70
19:00,2016-04-21,4319703577,77
20:00,2016-04-21,4319703577,62
21:00,2016-04-21,4319703577,63
22:00,2016-04-21,4319703577,74
23:00,2016-04-21,4319703577,62
00:00,2016-04-22,4319703577,62
01:00,2016-04-22,4319703577,61
02:00,2016-04-22,4319703577,61
03:00,2016-04-22,4319703577,61
04:00,2016-04-22,4319703577,61
05:00,2016-04-22,4319703577,62
06:00,2016-04-22,4319703577,61
07:00,2016-04-22,4319703577,63
08:00,2016-04-22,4319703577,163
09:00,2016-04-22,4319703577,72
10:00,2016-04-22,4319703577,63
11:00,2016-04-22,4319703577,96
12:00,2016-04-22,4319703577,91
13:00,2016-04-22,4319703577,73
14:00,2016-04-22,4319703577,76
15:00,2016-04-22,4319703577,73
16:00,2016-04-22,4319703577,119
17:00,2016-04-22,4319703577,84
18:00,2016-04-22,4319703577,87
19:00,2016-04-22,4319703577,76
20:00,2016-04-22,4319703577,79
21:00,2016-04-22,4319703577,80
22:00,2016-04-22,4319703577,101
23:00,2016-04-22,4319703577,61
00:00,2016-04-23,4319703577,62
01:00,2016-04-23,4319703577,61
02:00,2016-04-23,4319703577,61
03:00,2016-04-23,4319703577,61
04:00,2016-04-23,4319703577,62
05:00,2016-04-23,4319703577,62
06:00,2016-04-23,4319703577,63
07:00,2016-04-23,4319703577,61
08:00,2016-04-23,4319703577,61
09:00,2016-04-23,4319703577,61
10:00,2016-04-23,4319703577,63
11:00,2016-04-23,4319703577,63
12:00,2016-04-23,4319703577,144
13:00,2016-04-23,4319703577,96
14:00,2016-04-23,4319703577,73
15:00,2016-04-23,4319703577,99
16:00,2016-04-23,4319703577,139
17:00,2016-04-23,4319703577,123
18:00,2016-04-23,4319703577,79
19:00,2016-04-23,4319703577,117
20:00,2016-04-23,4319703577,81
21:00,2016-04-23,4319703577,87
22:00,2016-04-23,4319703577,71
23:00,2016-04-23,4319703577,96
00:00,2016-04-24,4319703577,61
01:00,2016-04-24,4319703577,61
02:00,2016-04-24,4319703577,61
03:00,2016-04-24,4319703577,67
04:00,2016-04-24,4319703577,61
05:00,2016-04-24,4319703577,61
06:00,2016-04-24,4319703577,62
07:00,2016-04-24,4319703577,61
08:00,2016-04-24,4319703577,81
09:00,2016-04-24,4319703577,115
10:00,2016-04-24,4319703577,69
11:00,2016-04-24,4319703577,77
12:00,2016-04-24,4319703577,78
13:00,2016-04-24,4319703577,113
14:00,2016-04-24,4319703577,123
15:00,2016-04-24,4319703577,82
16:00,2016-04-24,4319703577,83
17:00,2016-04-24,4319703577,91
18:00,2016-04-24,4319703577,94
19:00,2016-04-24,4319703577,75
20:00,2016-04-24,4319703577,73
21:00,2016-04-24,4319703577,73
22:00,2016-04-24,4319703577,98
23:00,2016-04-24,4319703577,63
00:00,2016-04-25,4319703577,61
01:00,2016-04-25,4319703577,61
02:00,2016-04-25,4319703577,62
03:00,2016-04-25,4319703577,61
04:00,2016-04-25,4319703577,65
05:00,2016-04-25,4319703577,61
06:00,2016-04-25,4319703577,61
07:00,2016-04-25,4319703577,65
08:00,2016-04-25,4319703577,92
09:00,2016-04-25,4319703577,67
10:00,2016-04-25,4319703577,187
11:00,2016-04-25,4319703577,138
12:00,2016-04-25,4319703577,132
13:00,2016-04-25,4319703577,96
14:00,2016-04-25,4319703577,149
15:00,2016-04-25,4319703577,111
16:00,2016-04-25,4319703577,104
17:00,2016-04-25,4319703577,144
18:00,2016-04-25,4319703577,146
19:00,2016-04-25,4319703577,141
20:00,2016-04-25,4319703577,73
21:00,2016-04-25,4319703577,67
22:00,2016-04-25,4319703577,100
23:00,2016-04-25,4319703577,70
00:00,2016-04-26,4319703577,61
01:00,2016-04-26,4319703577,61
02:00,2016-04-26,4319703577,61
03:00,2016-04-26,4319703577,61
04:00,2016-04-26,4319703577,61
05:00,2016-04-26,4319703577,61
06:00,2016-04-26,4319703577,61
07:00,2016-04-26,4319703577,69
08:00,2016-04-26,4319703577,150
09:00,2016-04-26,4319703577,62
10:00,2016-04-26,4319703577,182
11:00,2016-04-26,4319703577,120
12:00,2016-04-26,4319703577,151
13:00,2016-04-26,4319703577,98
14:00,2016-04-26,4319703577,90
15:00,2016-04-26,4319703577,110
16:00,2016-04-26,4319703577,96
17:00,2016-04-26,4319703577,120
18:00,2016-04-26,4319703577,105
19:00,2016-04-26,4319703577,201
20:00,2016-04-26,4319703577,72
21:00,2016-04-26,4319703577,61
22:00,2016-04-26,4319703577,62
23:00,2016-04-26,4319703577,61
00:00,2016-04-27,4319703577,61
01:00,2016-04-27,4319703577,61
02:00,2016-04-27,4319703577,63
03:00,2016-04-27,4319703577,61
04:00,2016-04-27,4319703577,63
05:00,2016-04-27,4319703577,63
06:00,2016-04-27,4319703577,61
07:00,2016-04-27,4319703577,71
08:00,2016-04-27,4319703577,136
09:00,2016-04-27,4319703577,70
10:00,2016-04-27,4319703577,191
11:00,2016-04-27,4319703577,121
12:00,2016-04-27,4319703577,213
13:00,2016-04-27,4319703577,94
14:00,2016-04-27,4319703577,162
15:00,2016-04-27,4319703577,125
16:00,2016-04-27,4319703577,98
17:00,2016-04-27,4319703577,99
18:00,2016-04-27,4319703577,98
19:00,2016-04-27,4319703577,139
20:00,2016-04-27,4319703577,72
21:00,2016-04-27,4319703577,75
22:00,2016-04-27,4319703577,69
23:00,2016-04-27,4319703577,61
00:00,2016-04-28,4319703577,61
01:00,2016-04-28,4319703577,62
02:00,2016-04-28,4319703577,61
03:00,2016-04-28,4319703577,61
04:00,2016-04-28,4319703577,70
05:00,2016-04-28,4319703577,61
06:00,2016-04-28,4319703577,61
07:00,2016-04-28,4319703577,103
08:00,2016-04-28,4319703577,118
09:00,2016-04-28,4319703577,90
10:00,2016-04-28,4319703577,148
11:00,2016-04-28,4319703577,135
12:00,2016-04-28,4319703577,142
13:00,2016-04-28,4319703577,94
14:00,2016-04-28,4319703577,103
15:00,2016-04-28,4319703577,94
16:00,2016-04-28,4319703577,126
17:00,2016-04-28,4319703577,140
18:00,2016-04-28,4319703577,151
19:00,2016-04-28,4319703577,115
20:00,2016-04-28,4319703577,151
21:00,2016-04-28,4319703577,68
22:00,2016-04-28,4319703577,90
23:00,2016-04-28,4319703577,66
00:00,2016-04-29,4319703577,67
01:00,2016-04-29,4319703577,62
02:00,2016-04-29,4319703577,61
03:00,2016-04-29,4319703577,62
04:00,2016-04-29,4319703577,61
05:00,2016-04-29,4319703577,62
06:00,2016-04-29,4319703577,61
07:00,2016-04-29,4319703577,63
08:00,2016-04-29,4319703577,79
09:00,2016-04-29,4319703577,86
10:00,2016-04-29,4319703577,171
11:00,2016-04-29,4319703577,123
12:00,2016-04-29,4319703577,105
13:00,2016-04-29,4319703577,127
14:00,2016-04-29,4319703577,108
15:00,2016-04-29,4319703577,122
16:00,2016-04-29,4319703577,129
17:00,2016-04-29,4319703577,94
18:00,2016-04-29,4319703577,95
19:00,2016-04-29,4319703577,136
20:00,2016-04-29,4319703577,89
21:00,2016-04-29,4319703577,63
22:00,2016-04-29,4319703577,72
23:00,2016-04-29,4319703577,79
00:00,2016-04-30,4319703577,61
01:00,2016-04-30,4319703577,61
02:00,2016-04-30,4319703577,62
03:00,2016-04-30,4319703577,64
04:00,2016-04-30,4319703577,61
05:00,2016-04-30,4319703577,61
06:00,2016-04-30,4319703577,61
07:00,2016-04-30,4319703577,65
08:00,2016-04-30,4319703577,69
09:00,2016-04-30,4319703577,61
10:00,2016-04-30,4319703577,70
11:00,2016-04-30,4319703577,85
12:00,2016-04-30,4319703577,128
13:00,2016-04-30,4319703577,141
14:00,2016-04-30,4319703577,140
15:00,2016-04-30,4319703577,100
16:00,2016-04-30,4319703577,99
17:00,2016-04-30,4319703577,93
18:00,2016-04-30,4319703577,73
19:00,2016-04-30,4319703577,97
20:00,2016-04-30,4319703577,170
21:00,2016-04-30,4319703577,118
22:00,2016-04-30,4319703577,69
23:00,2016-04-30,4319703577,85
00:00,2016-05-01,4319703577,61
01:00,2016-05-01,4319703577,61
02:00,2016-05-01,4319703577,61
03:00,2016-05-01,4319703577,62
04:00,2016-05-01,4319703577,61
05:00,2016-05-01,4319703577,61
06:00,2016-05-01,4319703577,61
07:00,2016-05-01,4319703577,65
08:00,2016-05-01,4319703577,71
09:00,2016-05-01,4319703577,86
10:00,2016-05-01,4319703577,72
11:00,2016-05-01,4319703577,70
12:00,2016-05-01,4319703577,61
13:00,2016-05-01,4319703577,61
14:00,2016-05-01,4319703577,61
15:00,2016-05-01,4319703577,61
16:00,2016-05-01,4319703577,61
17:00,2016-05-01,4319703577,61
18:00,2016-05-01,4319703577,61
19:00,2016-05-01,4319703577,61
20:00,2016-05-01,4319703577,76
21:00,2016-05-01,4319703577,66
22:00,2016-05-01,4319703577,115
23:00,2016-05-01,4319703577,61
00:00,2016-05-02,4319703577,63
01:00,2016-05-02,4319703577,64
02:00,2016-05-02,4319703577,61
03:00,2016-05-02,4319703577,61
04:00,2016-05-02,4319703577,67
05:00,2016-05-02,4319703577,62
06:00,2016-05-02,4319703577,61
07:00,2016-05-02,4319703577,78
08:00,2016-05-02,4319703577,65
09:00,2016-05-02,4319703577,80
10:00,2016-05-02,4319703577,181
11:00,2016-05-02,4319703577,146
12:00,2016-05-02,4319703577,122
13:00,2016-05-02,4319703577,92
14:00,2016-05-02,4319703577,107
15:00,2016-05-02,4319703577,107
16:00,2016-05-02,4319703577,152
17:00,2016-05-02,4319703577,128
18:00,2016-05-02,4319703577,123
19:00,2016-05-02,4319703577,97
20:00,2016-05-02,4319703577,99
21:00,2016-05-02,4319703577,109
22:00,2016-05-02,4319703577,80
23:00,2016-05-02,4319703577,62
00:00,2016-05-03,4319703577,61
01:00,2016-05-03,4319703577,62
02:00,2016-05-03,4319703577,64
03:00,2016-05-03,4319703577,61
04:00,2016-05-03,4319703577,62
05:00,2016-05-03,4319703577,61
06:00,2016-05-03,4319703577,63
07:00,2016-05-03,4319703577,75
08:00,2016-05-03,4319703577,71
09:00,2016-05-03,4319703577,70
10:00,2016-05-03,4319703577,195
11:00,2016-05-03,4319703577,159
12:00,2016-05-03,4319703577,149
13:00,2016-05-03,4319703577,76
14:00,2016-05-03,4319703577,113
15:00,2016-05-03,4319703577,92
16:00,2016-05-03,4319703577,122
17:00,2016-05-03,4319703577,130
18:00,2016-05-03,4319703577,109
19:00,2016-05-03,4319703577,141
20:00,2016-05-03,4319703577,76
21:00,2016-05-03,4319703577,73
22:00,2016-05-03,4319703577,91
23:00,2016-05-03,4319703577,61
00:00,2016-05-04,4319703577,61
01:00,2016-05-04,4319703577,61
02:00,2016-05-04,4319703577,61
03:00,2016-05-04,4319703577,61
04:00,2016-05-04,4319703577,61
05:00,2016-05-04,4319703577,61
06:00,2016-05-04,4319703577,61
07:00,2016-05-04,4319703577,62
08:00,2016-05-04,4319703577,83
09:00,2016-05-04,4319703577,93
10:00,2016-05-04,4319703577,181
11:00,2016-05-04,4319703577,138
12:00,2016-05-04,4319703577,178
13:00,2016-05-04,4319703577,132
14:00,2016-05-04,4319703577,132
15:00,2016-05-04,4319703577,144
16:00,2016-05-04,4319703577,75
17:00,2016-05-04,4319703577,86
18:00,2016-05-04,4319703577,102
19:00,2016-05-04,4319703577,166
20:00,2016-05-04,4319703577,92
21:00,2016-05-04,4319703577,71
22:00,2016-05-04,4319703577,63
23:00,2016-05-04,4319703577,61
00:00,2016-05-05,4319703577,61
01:00,2016-05-05,4319703577,61
02:00,2016-05-05,4319703577,61
03:00,2016-05-05,4319703577,61
04:00,2016-05-05,4319703577,61
05:00,2016-05-05,4319703577,205
06:00,2016-05-05,4319703577,279
07:00,2016-05-05,4319703577,92
08:00,2016-05-05,4319703577,71
09:00,2016-05-05,4319703577,76
10:00,2016-05-05,4319703577,169
11:00,2016-05-05,4319703577,123
12:00,2016-05-05,4319703577,125
13:00,2016-05-05,4319703577,90
14:00,2016-05-05,4319703577,114
15:00,2016-05-05,4319703577,108
16:00,2016-05-05,4319703577,87
17:00,2016-05-05,4319703577,82
18:00,2016-05-05,4319703577,127
19:00,2016-05-05,4319703577,143
20:00,2016-05-05,4319703577,119
21:00,2016-05-05,4319703577,75
22:00,2016-05-05,4319703577,82
23:00,2016-05-05,4319703577,61
00:00,2016-05-06,4319703577,66
01:00,2016-05-06,4319703577,62
02:00,2016-05-06,4319703577,63
03:00,2016-05-06,4319703577,64
04:00,2016-05-06,4319703577,63
05:00,2016-05-06,4319703577,61
06:00,2016-05-06,4319703577,69
07:00,2016-05-06,4319703577,155
08:00,2016-05-06,4319703577,69
09:00,2016-05-06,4319703577,78
10:00,2016-05-06,4319703577,69
11:00,2016-05-06,4319703577,154
12:00,2016-05-06,4319703577,67
13:00,2016-05-06,4319703577,106
14:00,2016-05-06,4319703577,68
15:00,2016-05-06,4319703577,132
16:00,2016-05-06,4319703577,128
17:00,2016-05-06,4319703577,106
18:00,2016-05-06,4319703577,104
19:00,2016-05-06,4319703577,190
20:00,2016-05-06,4319703577,143
21:00,2016-05-06,4319703577,90
22:00,2016-05-06,4319703577,68
23:00,2016-05-06,4319703577,89
00:00,2016-05-07,4319703577,61
01:00,2016-05-07,4319703577,62
02:00,2016-05-07,4319703577,61
03:00,2016-05-07,4319703577,62
04:00,2016-05-07,4319703577,61
05:00,2016-05-07,4319703577,62
06:00,2016-05-07,4319703577,62
07:00,2016-05-07,4319703577,61
08:00,2016-05-07,4319703577,72
09:00,2016-05-07,4319703577,160
10:00,2016-05-07,4319703577,76
11:00,2016-05-07,4319703577,103
12:00,2016-05-07,4319703577,89
13:00,2016-05-07,4319703577,163
14:00,2016-05-07,4319703577,99
15:00,2016-05-07,4319703577,96
16:00,2016-05-07,4319703577,95
17:00,2016-05-07,4319703577,123
18:00,2016-05-07,4319703577,137
19:00,2016-05-07,4319703577,127
20:00,2016-05-07,4319703577,87
21:00,2016-05-07,4319703577,85
22:00,2016-05-07,4319703577,82
23:00,2016-05-07,4319703577,74
00:00,2016-05-08,4319703577,61
01:00,2016-05-08,4319703577,61
02:00,2016-05-08,4319703577,61
03:00,2016-05-08,4319703577,61
04:00,2016-05-08,4319703577,61
05:00,2016-05-08,4319703577,62
06:00,2016-05-08,4319703577,61
07:00,2016-05-08,4319703577,61
08:00,2016-05-08,4319703577,61
09:00,2016-05-08,4319703577,63
10:00,2016-05-08,4319703577,83
11:00,2016-05-08,4319703577,81
12:00,2016-05-08,4319703577,110
13:00,2016-05-08,4319703577,117
14:00,2016-05-08,4319703577,132
15:00,2016-05-08,4319703577,115
16:00,2016-05-08,4319703577,66
17:00,2016-05-08,4319703577,61
18:00,2016-05-08,4319703577,61
19:00,2016-05-08,4319703577,61
20:00,2016-05-08,4319703577,80
21:00,2016-05-08,4319703577,66
22:00,2016-05-08,4319703577,88
23:00,2016-05-08,4319703577,61
00:00,2016-05-09,4319703577,64
01:00,2016-05-09,4319703577,64
02:00,2016-05-09,4319703577,61
03:00,2016-05-09,4319703577,64
04:00,2016-05-09,4319703577,64
05:00,2016-05-09,4319703577,61
06:00,2016-05-09,4319703577,62
07:00,2016-05-09,4319703577,61
08:00,2016-05-09,4319703577,84
09:00,2016-05-09,4319703577,69
10:00,2016-05-09,4319703577,186
11:00,2016-05-09,4319703577,136
12:00,2016-05-09,4319703577,122
13:00,2016-05-09,4319703577,95
14:00,2016-05-09,4319703577,116
15:00,2016-05-09,4319703577,107
16:00,2016-05-09,4319703577,92
17:00,2016-05-09,4319703577,152
18:00,2016-05-09,4319703577,151
19:00,2016-05-09,4319703577,189
20:00,2016-05-09,4319703577,116
21:00,2016-05-09,4319703577,76
22:00,2016-05-09,4319703577,91
23:00,2016-05-09,4319703577,64
00:00,2016-05-10,4319703577,62
01:00,2016-05-10,4319703577,61
02:00,2016-05-10,4319703577,61
03:00,2016-05-10,4319703577,63
04:00,2016-05-10,4319703577,61
05:00,2016-05-10,4319703577,62
06:00,2016-05-10,4319703577,62
07:00,2016-05-10,4319703577,83
08:00,2016-05-10,4319703577,65
09:00,2016-05-10,4319703577,74
10:00,2016-05-10,4319703577,178
11:00,2016-05-10,4319703577,122
12:00,2016-05-10,4319703577,145
13:00,2016-05-10,4319703577,125
14:00,2016-05-10,4319703577,138
15:00,2016-05-10,4319703577,144
16:00,2016-05-10,4319703577,94
17:00,2016-05-10,4319703577,80
18:00,2016-05-10,4319703577,137
19:00,2016-05-10,4319703577,144
20:00,2016-05-10,4319703577,84
21:00,2016-05-10,4319703577,73
22:00,2016-05-10,4319703577,82
23:00,2016-05-10,4319703577,61
00:00,2016-05-11,4319703577,61
01:00,2016-05-11,4319703577,62
02:00,2016-05-11,4319703577,61
03:00,2016-05-11,4319703577,61
04:00,2016-05-11,4319703577,61
05:00,2016-05-11,4319703577,61
06:00,2016-05-11,4319703577,61
07:00,2016-05-11,4319703577,61
08:00,2016-05-11,4319703577,93
09:00,2016-05-11,4319703577,68
10:00,2016-05-11,4319703577,180
11:00,2016-05-11,4319703577,127
12:00,2016-05-11,4319703577,150
13:00,2016-05-11,4319703577,97
14:00,2016-05-11,4319703577,113
15:00,2016-05-11,4319703577,122
16:00,2016-05-11,4319703577,141
17:00,2016-05-11,4319703577,99
18:00,2016-05-11,4319703577,89
19:00,2016-05-11,4319703577,165
20:00,2016-05-11,4319703577,88
21:00,2016-05-11,4319703577,74
22:00,2016-05-11,4319703577,77
23:00,2016-05-11,4319703577,61
00:00,2016-05-12,4319703577,61
01:00,2016-05-12,4319703577,61
02:00,2016-05-12,4319703577,62
03:00,2016-05-12,4319703577,63
00:00,2016-04-12,4388161847,78
01:00,2016-04-12,4388161847,78
02:00,2016-04-12,4388161847,78
03:00,2016-04-12,4388161847,78
04:00,2016-04-12,4388161847,78
05:00,2016-04-12,4388161847,78
06:00,2016-04-12,4388161847,78
07:00,2016-04-12,4388161847,78
08:00,2016-04-12,4388161847,78
09:00,2016-04-12,4388161847,78
10:00,2016-04-12,4388161847,78
11:00,2016-04-12,4388161847,78
12:00,2016-04-12,4388161847,78
13:00,2016-04-12,4388161847,78
14:00,2016-04-12,4388161847,78
15:00,2016-04-12,4388161847,78
16:00,2016-04-12,4388161847,78
17:00,2016-04-12,4388161847,78
18:00,2016-04-12,4388161847,78
19:00,2016-04-12,4388161847,78
20:00,2016-04-12,4388161847,78
21:00,2016-04-12,4388161847,78
22:00,2016-04-12,4388161847,78
23:00,2016-04-12,4388161847,78
00:00,2016-04-13,4388161847,78
01:00,2016-04-13,4388161847,78
02:00,2016-04-13,4388161847,78
03:00,2016-04-13,4388161847,78
04:00,2016-04-13,4388161847,78
05:00,2016-04-13,4388161847,78
06:00,2016-04-13,4388161847,78
07:00,2016-04-13,4388161847,78
08:00,2016-04-13,4388161847,78
09:00,2016-04-13,4388161847,78
10:00,2016-04-13,4388161847,78
11:00,2016-04-13,4388161847,78
12:00,2016-04-13,4388161847,78
13:00,2016-04-13,4388161847,78
14:00,2016-04-13,4388161847,86
15:00,2016-04-13,4388161847,121
16:00,2016-04-13,4388161847,193
17:00,2016-04-13,4388161847,163
18:00,2016-04-13,4388161847,235
19:00,2016-04-13,4388161847,283
20:00,2016-04-13,4388161847,100
21:00,2016-04-13,4388161847,78
22:00,2016-04-13,4388161847,78
23:00,2016-04-13,4388161847,78
00:00,2016-04-14,4388161847,78
01:00,2016-04-14,4388161847,78
02:00,2016-04-14,4388161847,78
03:00,2016-04-14,4388161847,78
04:00,2016-04-14,4388161847,80
05:00,2016-04-14,4388161847,214
06:00,2016-04-14,4388161847,207
07:00,2016-04-14,4388161847,107
08:00,2016-04-14,4388161847,104
09:00,2016-04-14,4388161847,119
10:00,2016-04-14,4388161847,137
11:00,2016-04-14,4388161847,120
12:00,2016-04-14,4388161847,104
13:00,2016-04-14,4388161847,110
14:00,2016-04-14,4388161847,88
15:00,2016-04-14,4388161847,121
16:00,2016-04-14,4388161847,184
17:00,2016-04-14,4388161847,351
18:00,2016-04-14,4388161847,126
19:00,2016-04-14,4388161847,177
20:00,2016-04-14,4388161847,91
21:00,2016-04-14,4388161847,85
22:00,2016-04-14,4388161847,80
23:00,2016-04-14,4388161847,79
00:00,2016-04-15,4388161847,78
01:00,2016-04-15,4388161847,79
02:00,2016-04-15,4388161847,79
03:00,2016-04-15,4388161847,80
04:00,2016-04-15,4388161847,94
05:00,2016-04-15,4388161847,204
06:00,2016-04-15,4388161847,239
07:00,2016-04-15,4388161847,97
08:00,2016-04-15,4388161847,127
09:00,2016-04-15,4388161847,96
10:00,2016-04-15,4388161847,139
11:00,2016-04-15,4388161847,111
12:00,2016-04-15,4388161847,99
13:00,2016-04-15,4388161847,114
14:00,2016-04-15,4388161847,99
15:00,2016-04-15,4388161847,120
16:00,2016-04-15,4388161847,245
17:00,2016-04-15,4388161847,141
18:00,2016-04-15,4388161847,158
19:00,2016-04-15,4388161847,129
20:00,2016-04-15,4388161847,108
21:00,2016-04-15,4388161847,124
22:00,2016-04-15,4388161847,145
23:00,2016-04-15,4388161847,160
00:00,2016-04-16,4388161847,94
01:00,2016-04-16,4388161847,91
02:00,2016-04-16,4388161847,89
03:00,2016-04-16,4388161847,80
04:00,2016-04-16,4388161847,87
05:00,2016-04-16,4388161847,80
06:00,2016-04-16,4388161847,139
07:00,2016-04-16,4388161847,112
08:00,2016-04-16,4388161847,236
09:00,2016-04-16,4388161847,207
10:00,2016-04-16,4388161847,132
11:00,2016-04-16,4388161847,145
12:00,2016-04-16,4388161847,124
13:00,2016-04-16,4388161847,183
14:00,2016-04-16,4388161847,217
15:00,2016-04-16,4388161847,146
16:00,2016-04-16,4388161847,113
17:00,2016-04-16,4388161847,117
18:00,2016-04-16,4388161847,160
19:00,2016-04-16,4388161847,122
20:00,2016-04-16,4388161847,106
21:00,2016-04-16,4388161847,134
22:00,2016-04-16,4388161847,82
23:00,2016-04-16,4388161847,79
00:00,2016-04-17,4388161847,79
01:00,2016-04-17,4388161847,79
02:00,2016-04-17,4388161847,81
03:00,2016-04-17,4388161847,79
04:00,2016-04-17,4388161847,79
05:00,2016-04-17,4388161847,81
06:00,2016-04-17,4388161847,126
07:00,2016-04-17,4388161847,100
08:00,2016-04-17,4388161847,133
09:00,2016-04-17,4388161847,172
10:00,2016-04-17,4388161847,125
11:00,2016-04-17,4388161847,108
12:00,2016-04-17,4388161847,165
13:00,2016-04-17,4388161847,102
14:00,2016-04-17,4388161847,92
