ActivityHour,ActivityDay,Id,StepTotal
07:00,2016-04-13,4319703577,0
08:00,2016-04-13,4319703577,0
09:00,2016-04-13,4319703577,0
10:00,2016-04-13,4319703577,0
11:00,2016-04-13,4319703577,0
12:00,2016-04-13,4319703577,0
13:00,2016-04-13,4319703577,0
14:00,2016-04-13,4319703577,0
15:00,2016-04-13,4319703577,7
16:00,2016-04-13,4319703577,759
17:00,2016-04-13,4319703577,387
18:00,2016-04-13,4319703577,182
19:00,2016-04-13,4319703577,1808
20:00,2016-04-13,4319703577,72
21:00,2016-04-13,4319703577,0
22:00,2016-04-13,4319703577,404
23:00,2016-04-13,4319703577,0
00:00,2016-04-14,4319703577,0
01:00,2016-04-14,4319703577,0
02:00,2016-04-14,4319703577,0
03:00,2016-04-14,4319703577,0
04:00,2016-04-14,4319703577,9
05:00,2016-04-14,4319703577,19
06:00,2016-04-14,4319703577,0
07:00,2016-04-14,4319703577,0
08:00,2016-04-14,4319703577,166
09:00,2016-04-14,4319703577,346
10:00,2016-04-14,4319703577,1611
11:00,2016-04-14,4319703577,764
12:00,2016-04-14,4319703577,1029
13:00,2016-04-14,4319703577,302
14:00,2016-04-14,4319703577,155
15:00,2016-04-14,4319703577,220
16:00,2016-04-14,4319703577,724
17:00,2016-04-14,4319703577,1154
18:00,2016-04-14,4319703577,720
19:00,2016-04-14,4319703577,972
20:00,2016-04-14,4319703577,893
21:00,2016-04-14,4319703577,63
22:00,2016-04-14,4319703577,889
23:00,2016-04-14,4319703577,174
00:00,2016-04-15,4319703577,0
01:00,2016-04-15,4319703577,0
02:00,2016-04-15,4319703577,0
03:00,2016-04-15,4319703577,0
04:00,2016-04-15,4319703577,10
05:00,2016-04-15,4319703577,6
06:00,2016-04-15,4319703577,5
07:00,2016-04-15,4319703577,16
08:00,2016-04-15,4319703577,236
09:00,2016-04-15,4319703577,0
10:00,2016-04-15,4319703577,1954
11:00,2016-04-15,4319703577,257
12:00,2016-04-15,4319703577,428
13:00,2016-04-15,4319703577,73
14:00,2016-04-15,4319703577,614
15:00,2016-04-15,4319703577,187
16:00,2016-04-15,4319703577,159
17:00,2016-04-15,4319703577,4
18:00,2016-04-15,4319703577,357
19:00,2016-04-15,4319703577,691
20:00,2016-04-15,4319703577,126
21:00,2016-04-15,4319703577,327
22:00,2016-04-15,4319703577,164
23:00,2016-04-15,4319703577,50
00:00,2016-04-16,4319703577,67
01:00,2016-04-16,4319703577,0
02:00,2016-04-16,4319703577,0
03:00,2016-04-16,4319703577,11
04:00,2016-04-16,4319703577,0
05:00,2016-04-16,4319703577,0
06:00,2016-04-16,4319703577,10
07:00,2016-04-16,4319703577,0
08:00,2016-04-16,4319703577,0
09:00,2016-04-16,4319703577,419
10:00,2016-04-16,4319703577,724
11:00,2016-04-16,4319703577,873
12:00,2016-04-16,4319703577,749
13:00,2016-04-16,4319703577,446
14:00,2016-04-16,4319703577,263
15:00,2016-04-16,4319703577,1170
16:00,2016-04-16,4319703577,0
17:00,2016-04-16,4319703577,12
18:00,2016-04-16,4319703577,0
19:00,2016-04-16,4319703577,0
20:00,2016-04-16,4319703577,0
21:00,2016-04-16,4319703577,0
22:00,2016-04-16,4319703577,0
23:00,2016-04-16,4319703577,0
00:00,2016-04-17,4319703577,0
01:00,2016-04-17,4319703577,0
02:00,2016-04-17,4319703577,0
03:00,2016-04-17,4319703577,0
04:00,2016-04-17,4319703577,0
05:00,2016-04-17,4319703577,0
06:00,2016-04-17,4319703577,0
07:00,2016-04-17,4319703577,0
08:00,2016-04-17,4319703577,0
09:00,2016-04-17,4319703577,0
10:00,2016-04-17,4319703577,0
11:00,2016-04-17,4319703577,0
12:00,2016-04-17,4319703577,0
13:00,2016-04-17,4319703577,0
14:00,2016-04-17,4319703577,0
15:00,2016-04-17,4319703577,0
16:00,2016-04-17,4319703577,0
17:00,2016-04-17,4319703577,0
18:00,2016-04-17,4319703577,0
19:00,2016-04-17,4319703577,0
20:00,2016-04-17,4319703577,0
21:00,2016-04-17,4319703577,0
22:00,2016-04-17,4319703577,16
23:00,2016-04-17,4319703577,13
00:00,2016-04-18,4319703577,0
01:00,2016-04-18,4319703577,0
02:00,2016-04-18,4319703577,0
03:00,2016-04-18,4319703577,0
04:00,2016-04-18,4319703577,0
05:00,2016-04-18,4319703577,16
06:00,2016-04-18,4319703577,0
07:00,2016-04-18,4319703577,0
08:00,2016-04-18,4319703577,206
09:00,2016-04-18,4319703577,27
10:00,2016-04-18,4319703577,1756
11:00,2016-04-18,4319703577,152
12:00,2016-04-18,4319703577,0
13:00,2016-04-18,4319703577,0
14:00,2016-04-18,4319703577,0
15:00,2016-04-18,4319703577,0
16:00,2016-04-18,4319703577,0
17:00,2016-04-18,4319703577,0
18:00,2016-04-18,4319703577,13
19:00,2016-04-18,4319703577,0
20:00,2016-04-18,4319703577,0
21:00,2016-04-18,4319703577,0
22:00,2016-04-18,4319703577,51
23:00,2016-04-18,4319703577,8
00:00,2016-04-19,4319703577,0
01:00,2016-04-19,4319703577,13
02:00,2016-04-19,4319703577,0
03:00,2016-04-19,4319703577,33
04:00,2016-04-19,4319703577,0
05:00,2016-04-19,4319703577,0
06:00,2016-04-19,4319703577,0
07:00,2016-04-19,4319703577,554
08:00,2016-04-19,4319703577,447
09:00,2016-04-19,4319703577,42
10:00,2016-04-19,4319703577,1872
11:00,2016-04-19,4319703577,923
12:00,2016-04-19,4319703577,562
13:00,2016-04-19,4319703577,125
14:00,2016-04-19,4319703577,551
15:00,2016-04-19,4319703577,346
16:00,2016-04-19,4319703577,703
17:00,2016-04-19,4319703577,313
18:00,2016-04-19,4319703577,498
19:00,2016-04-19,4319703577,1332
20:00,2016-04-19,4319703577,254
21:00,2016-04-19,4319703577,63
22:00,2016-04-19,4319703577,294
23:00,2016-04-19,4319703577,0
00:00,2016-04-20,4319703577,0
01:00,2016-04-20,4319703577,0
02:00,2016-04-20,4319703577,7
03:00,2016-04-20,4319703577,0
04:00,2016-04-20,4319703577,0
05:00,2016-04-20,4319703577,0
06:00,2016-04-20,4319703577,8
07:00,2016-04-20,4319703577,580
08:00,2016-04-20,4319703577,93
09:00,2016-04-20,4319703577,443
10:00,2016-04-20,4319703577,1114
11:00,2016-04-20,4319703577,787
12:00,2016-04-20,4319703577,1717
13:00,2016-04-20,4319703577,253
14:00,2016-04-20,4319703577,185
15:00,2016-04-20,4319703577,781
16:00,2016-04-20,4319703577,497
17:00,2016-04-20,4319703577,501
18:00,2016-04-20,4319703577,592
19:00,2016-04-20,4319703577,947
20:00,2016-04-20,4319703577,76
21:00,2016-04-20,4319703577,177
22:00,2016-04-20,4319703577,157
23:00,2016-04-20,4319703577,0
00:00,2016-04-21,4319703577,0
01:00,2016-04-21,4319703577,0
02:00,2016-04-21,4319703577,0
03:00,2016-04-21,4319703577,0
04:00,2016-04-21,4319703577,0
05:00,2016-04-21,4319703577,0
06:00,2016-04-21,4319703577,0
07:00,2016-04-21,4319703577,0
08:00,2016-04-21,4319703577,0
09:00,2016-04-21,4319703577,0
10:00,2016-04-21,4319703577,0
11:00,2016-04-21,4319703577,0
12:00,2016-04-21,4319703577,0
13:00,2016-04-21,4319703577,0
14:00,2016-04-21,4319703577,95
15:00,2016-04-21,4319703577,41
16:00,2016-04-21,4319703577,13
17:00,2016-04-21,4319703577,19
18:00,2016-04-21,4319703577,65
19:00,2016-04-21,4319703577,116
20:00,2016-04-21,4319703577,0
21:00,2016-04-21,4319703577,6
22:00,2016-04-21,4319703577,157
23:00,2016-04-21,4319703577,5
00:00,2016-04-22,4319703577,10
01:00,2016-04-22,4319703577,0
02:00,2016-04-22,4319703577,0
03:00,2016-04-22,4319703577,0
04:00,2016-04-22,4319703577,0
05:00,2016-04-22,4319703577,18
06:00,2016-04-22,4319703577,0
07:00,2016-04-22,4319703577,10
08:00,2016-04-22,4319703577,1479
09:00,2016-04-22,4319703577,115
10:00,2016-04-22,4319703577,4
11:00,2016-04-22,4319703577,477
12:00,2016-04-22,4319703577,374
13:00,2016-04-22,4319703577,81
14:00,2016-04-22,4319703577,102
15:00,2016-04-22,4319703577,110
16:00,2016-04-22,4319703577,542
17:00,2016-04-22,4319703577,222
18:00,2016-04-22,4319703577,234
19:00,2016-04-22,4319703577,107
20:00,2016-04-22,4319703577,120
21:00,2016-04-22,4319703577,209
22:00,2016-04-22,4319703577,286
23:00,2016-04-22,4319703577,0
00:00,2016-04-23,4319703577,10
01:00,2016-04-23,4319703577,0
02:00,2016-04-23,4319703577,0
03:00,2016-04-23,4319703577,0
04:00,2016-04-23,4319703577,5
05:00,2016-04-23,4319703577,5
06:00,2016-04-23,4319703577,9
07:00,2016-04-23,4319703577,0
08:00,2016-04-23,4319703577,0
09:00,2016-04-23,4319703577,0
10:00,2016-04-23,4319703577,9
11:00,2016-04-23,4319703577,18
12:00,2016-04-23,4319703577,1067
13:00,2016-04-23,4319703577,276
14:00,2016-04-23,4319703577,106
15:00,2016-04-23,4319703577,344
16:00,2016-04-23,4319703577,850
17:00,2016-04-23,4319703577,856
18:00,2016-04-23,4319703577,178
19:00,2016-04-23,4319703577,375
20:00,2016-04-23,4319703577,206
21:00,2016-04-23,4319703577,252
22:00,2016-04-23,4319703577,53
23:00,2016-04-23,4319703577,316
00:00,2016-04-24,4319703577,0
01:00,2016-04-24,4319703577,0
02:00,2016-04-24,4319703577,0
03:00,2016-04-24,4319703577,68
04:00,2016-04-24,4319703577,0
05:00,2016-04-24,4319703577,0
06:00,2016-04-24,4319703577,12
07:00,2016-04-24,4319703577,0
08:00,2016-04-24,4319703577,171
09:00,2016-04-24,4319703577,646
10:00,2016-04-24,4319703577,31
11:00,2016-04-24,4319703577,103
12:00,2016-04-24,4319703577,207
13:00,2016-04-24,4319703577,626
14:00,2016-04-24,4319703577,748
15:00,2016-04-24,4319703577,218
16:00,2016-04-24,4319703577,122
17:00,2016-04-24,4319703577,185
18:00,2016-04-24,4319703577,209
19:00,2016-04-24,4319703577,120
20:00,2016-04-24,4319703577,86
21:00,2016-04-24,4319703577,137
22:00,2016-04-24,4319703577,384
23:00,2016-04-24,4319703577,8
00:00,2016-04-25,4319703577,0
01:00,2016-04-25,4319703577,0
02:00,2016-04-25,4319703577,10
03:00,2016-04-25,4319703577,0
04:00,2016-04-25,4319703577,27
05:00,2016-04-25,4319703577,0
06:00,2016-04-25,4319703577,0
07:00,2016-04-25,4319703577,61
08:00,2016-04-25,4319703577,287
09:00,2016-04-25,4319703577,53
10:00,2016-04-25,4319703577,1839
11:00,2016-04-25,4319703577,696
12:00,2016-04-25,4319703577,676
13:00,2016-04-25,4319703577,453
14:00,2016-04-25,4319703577,1105
15:00,2016-04-25,4319703577,352
16:00,2016-04-25,4319703577,362
17:00,2016-04-25,4319703577,946
18:00,2016-04-25,4319703577,1014
19:00,2016-04-25,4319703577,900
20:00,2016-04-25,4319703577,49
21:00,2016-04-25,4319703577,47
22:00,2016-04-25,4319703577,306
23:00,2016-04-25,4319703577,76
00:00,2016-04-26,4319703577,0
01:00,2016-04-26,4319703577,0
02:00,2016-04-26,4319703577,0
03:00,2016-04-26,4319703577,0
04:00,2016-04-26,4319703577,0
05:00,2016-04-26,4319703577,0
06:00,2016-04-26,4319703577,0
07:00,2016-04-26,4319703577,47
08:00,2016-04-26,4319703577,1197
09:00,2016-04-26,4319703577,0
10:00,2016-04-26,4319703577,1826
11:00,2016-04-26,4319703577,669
12:00,2016-04-26,4319703577,1049
13:00,2016-04-26,4319703577,349
14:00,2016-04-26,4319703577,323
15:00,2016-04-26,4319703577,501
16:00,2016-04-26,4319703577,273
17:00,2016-04-26,4319703577,704
18:00,2016-04-26,4319703577,564
19:00,2016-04-26,4319703577,2273
20:00,2016-04-26,4319703577,117
21:00,2016-04-26,4319703577,0
22:00,2016-04-26,4319703577,7
23:00,2016-04-26,4319703577,0
00:00,2016-04-27,4319703577,0
01:00,2016-04-27,4319703577,0
02:00,2016-04-27,4319703577,10
03:00,2016-04-27,4319703577,0
04:00,2016-04-27,4319703577,18
05:00,2016-04-27,4319703577,8
06:00,2016-04-27,4319703577,0
07:00,2016-04-27,4319703577,55
08:00,2016-04-27,4319703577,1072
09:00,2016-04-27,4319703577,45
10:00,2016-04-27,4319703577,1971
11:00,2016-04-27,4319703577,683
12:00,2016-04-27,4319703577,2445
13:00,2016-04-27,4319703577,276
14:00,2016-04-27,4319703577,1267
15:00,2016-04-27,4319703577,585
16:00,2016-04-27,4319703577,290
17:00,2016-04-27,4319703577,304
18:00,2016-04-27,4319703577,488
19:00,2016-04-27,4319703577,971
20:00,2016-04-27,4319703577,136
21:00,2016-04-27,4319703577,102
22:00,2016-04-27,4319703577,54
23:00,2016-04-27,4319703577,0
00:00,2016-04-28,4319703577,0
01:00,2016-04-28,4319703577,6
02:00,2016-04-28,4319703577,0
03:00,2016-04-28,4319703577,0
04:00,2016-04-28,4319703577,64
05:00,2016-04-28,4319703577,0
06:00,2016-04-28,4319703577,0
07:00,2016-04-28,4319703577,466
08:00,2016-04-28,4319703577,632
09:00,2016-04-28,4319703577,289
10:00,2016-04-28,4319703577,1155
11:00,2016-04-28,4319703577,941
12:00,2016-04-28,4319703577,976
13:00,2016-04-28,4319703577,319
14:00,2016-04-28,4319703577,513
15:00,2016-04-28,4319703577,287
16:00,2016-04-28,4319703577,603
17:00,2016-04-28,4319703577,877
18:00,2016-04-28,4319703577,1143
19:00,2016-04-28,4319703577,815
20:00,2016-04-28,4319703577,1360
21:00,2016-04-28,4319703577,37
22:00,2016-04-28,4319703577,301
23:00,2016-04-28,4319703577,26
00:00,2016-04-29,4319703577,48
01:00,2016-04-29,4319703577,7
02:00,2016-04-29,4319703577,0
03:00,2016-04-29,4319703577,7
04:00,2016-04-29,4319703577,0
05:00,2016-04-29,4319703577,4
06:00,2016-04-29,4319703577,0
07:00,2016-04-29,4319703577,16
08:00,2016-04-29,4319703577,155
09:00,2016-04-29,4319703577,256
10:00,2016-04-29,4319703577,1604
11:00,2016-04-29,4319703577,786
12:00,2016-04-29,4319703577,401
13:00,2016-04-29,4319703577,671
14:00,2016-04-29,4319703577,349
15:00,2016-04-29,4319703577,474
16:00,2016-04-29,4319703577,877
17:00,2016-04-29,4319703577,239
18:00,2016-04-29,4319703577,548
19:00,2016-04-29,4319703577,1033
20:00,2016-04-29,4319703577,257
21:00,2016-04-29,4319703577,0
22:00,2016-04-29,4319703577,80
23:00,2016-04-29,4319703577,178
00:00,2016-04-30,4319703577,0
01:00,2016-04-30,4319703577,0
02:00,2016-04-30,4319703577,7
03:00,2016-04-30,4319703577,24
04:00,2016-04-30,4319703577,0
05:00,2016-04-30,4319703577,0
06:00,2016-04-30,4319703577,0
07:00,2016-04-30,4319703577,38
08:00,2016-04-30,4319703577,58
09:00,2016-04-30,4319703577,0
10:00,2016-04-30,4319703577,106
11:00,2016-04-30,4319703577,340
12:00,2016-04-30,4319703577,1058
13:00,2016-04-30,4319703577,1233
14:00,2016-04-30,4319703577,1191
15:00,2016-04-30,4319703577,316
16:00,2016-04-30,4319703577,495
17:00,2016-04-30,4319703577,371
18:00,2016-04-30,4319703577,99
19:00,2016-04-30,4319703577,318
20:00,2016-04-30,4319703577,1661
21:00,2016-04-30,4319703577,646
22:00,2016-04-30,4319703577,27
23:00,2016-04-30,4319703577,233
00:00,2016-05-01,4319703577,0
01:00,2016-05-01,4319703577,0
02:00,2016-05-01,4319703577,0
03:00,2016-05-01,4319703577,6
04:00,2016-05-01,4319703577,0
05:00,2016-05-01,4319703577,0
06:00,2016-05-01,4319703577,0
07:00,2016-05-01,4319703577,35
08:00,2016-05-01,4319703577,94
09:00,2016-05-01,4319703577,162
10:00,2016-05-01,4319703577,88
11:00,2016-05-01,4319703577,84
12:00,2016-05-01,4319703577,0
13:00,2016-05-01,4319703577,0
14:00,2016-05-01,4319703577,0
15:00,2016-05-01,4319703577,0
16:00,2016-05-01,4319703577,0
17:00,2016-05-01,4319703577,0
18:00,2016-05-01,4319703577,0
19:00,2016-05-01,4319703577,0
20:00,2016-05-01,4319703577,127
21:00,2016-05-01,4319703577,27
22:00,2016-05-01,4319703577,628
23:00,2016-05-01,4319703577,0
00:00,2016-05-02,4319703577,10
01:00,2016-05-02,4319703577,19
02:00,2016-05-02,4319703577,0
03:00,2016-05-02,4319703577,0
04:00,2016-05-02,4319703577,29
05:00,2016-05-02,4319703577,4
06:00,2016-05-02,4319703577,0
07:00,2016-05-02,4319703577,135
08:00,2016-05-02,4319703577,26
09:00,2016-05-02,4319703577,159
10:00,2016-05-02,4319703577,1722
11:00,2016-05-02,4319703577,871
12:00,2016-05-02,4319703577,541
13:00,2016-05-02,4319703577,334
14:00,2016-05-02,4319703577,529
15:00,2016-05-02,4319703577,522
16:00,2016-05-02,4319703577,1085
17:00,2016-05-02,4319703577,589
18:00,2016-05-02,4319703577,745
19:00,2016-05-02,4319703577,529
20:00,2016-05-02,4319703577,506
21:00,2016-05-02,4319703577,556
22:00,2016-05-02,4319703577,204
23:00,2016-05-02,4319703577,6
00:00,2016-05-03,4319703577,0
01:00,2016-05-03,4319703577,6
02:00,2016-05-03,4319703577,15
03:00,2016-05-03,4319703577,0
04:00,2016-05-03,4319703577,9
05:00,2016-05-03,4319703577,0
06:00,2016-05-03,4319703577,5
07:00,2016-05-03,4319703577,149
08:00,2016-05-03,4319703577,115
09:00,2016-05-03,4319703577,100
10:00,2016-05-03,4319703577,1984
11:00,2016-05-03,4319703577,1353
12:00,2016-05-03,4319703577,1146
13:00,2016-05-03,4319703577,69
14:00,2016-05-03,4319703577,708
15:00,2016-05-03,4319703577,308
16:00,2016-05-03,4319703577,669
17:00,2016-05-03,4319703577,637
18:00,2016-05-03,4319703577,646
19:00,2016-05-03,4319703577,1170
20:00,2016-05-03,4319703577,115
21:00,2016-05-03,4319703577,149
22:00,2016-05-03,4319703577,295
23:00,2016-05-03,4319703577,0
00:00,2016-05-04,4319703577,0
01:00,2016-05-04,4319703577,0
02:00,2016-05-04,4319703577,0
03:00,2016-05-04,4319703577,0
04:00,2016-05-04,4319703577,0
05:00,2016-05-04,4319703577,0
06:00,2016-05-04,4319703577,0
07:00,2016-05-04,4319703577,10
08:00,2016-05-04,4319703577,212
09:00,2016-05-04,4319703577,230
10:00,2016-05-04,4319703577,1778
11:00,2016-05-04,4319703577,969
12:00,2016-05-04,4319703577,1624
13:00,2016-05-04,4319703577,942
14:00,2016-05-04,4319703577,867
15:00,2016-05-04,4319703577,913
16:00,2016-05-04,4319703577,86
17:00,2016-05-04,4319703577,238
18:00,2016-05-04,4319703577,570
19:00,2016-05-04,4319703577,1622
20:00,2016-05-04,4319703577,306
21:00,2016-05-04,4319703577,45
22:00,2016-05-04,4319703577,17
23:00,2016-05-04,4319703577,0
00:00,2016-05-05,4319703577,0
01:00,2016-05-05,4319703577,0
02:00,2016-05-05,4319703577,0
03:00,2016-05-05,4319703577,0
04:00,2016-05-05,4319703577,0
05:00,2016-05-05,4319703577,1950
06:00,2016-05-05,4319703577,3547
07:00,2016-05-05,4319703577,330
08:00,2016-05-05,4319703577,74
09:00,2016-05-05,4319703577,165
10:00,2016-05-05,4319703577,1517
11:00,2016-05-05,4319703577,878
12:00,2016-05-05,4319703577,781
13:00,2016-05-05,4319703577,307
14:00,2016-05-05,4319703577,546
15:00,2016-05-05,4319703577,432
16:00,2016-05-05,4319703577,189
17:00,2016-05-05,4319703577,152
18:00,2016-05-05,4319703577,686
19:00,2016-05-05,4319703577,1178
20:00,2016-05-05,4319703577,702
21:00,2016-05-05,4319703577,80
22:00,2016-05-05,4319703577,144
23:00,2016-05-05,4319703577,0
00:00,2016-05-06,4319703577,39
01:00,2016-05-06,4319703577,8
02:00,2016-05-06,4319703577,8
03:00,2016-05-06,4319703577,16
04:00,2016-05-06,4319703577,6
05:00,2016-05-06,4319703577,0
06:00,2016-05-06,4319703577,51
07:00,2016-05-06,4319703577,1279
08:00,2016-05-06,4319703577,41
09:00,2016-05-06,4319703577,237
10:00,2016-05-06,4319703577,33
11:00,2016-05-06,4319703577,1384
12:00,2016-05-06,4319703577,61
13:00,2016-05-06,4319703577,636
14:00,2016-05-06,4319703577,55
15:00,2016-05-06,4319703577,639
16:00,2016-05-06,4319703577,597
17:00,2016-05-06,4319703577,401
18:00,2016-05-06,4319703577,372
19:00,2016-05-06,4319703577,2033
20:00,2016-05-06,4319703577,1022
21:00,2016-05-06,4319703577,249
22:00,2016-05-06,4319703577,44
23:00,2016-05-06,4319703577,215
00:00,2016-05-07,4319703577,0
01:00,2016-05-07,4319703577,10
02:00,2016-05-07,4319703577,0
03:00,2016-05-07,4319703577,6
04:00,2016-05-07,4319703577,0
05:00,2016-05-07,4319703577,6
06:00,2016-05-07,4319703577,11
07:00,2016-05-07,4319703577,0
08:00,2016-05-07,4319703577,73
09:00,2016-05-07,4319703577,1278
10:00,2016-05-07,4319703577,59
11:00,2016-05-07,4319703577,404
12:00,2016-05-07,4319703577,381
13:00,2016-05-07,4319703577,1390
14:00,2016-05-07,4319703577,412
15:00,2016-05-07,4319703577,278
16:00,2016-05-07,4319703577,337
17:00,2016-05-07,4319703577,640
18:00,2016-05-07,4319703577,1045
19:00,2016-05-07,4319703577,879
20:00,2016-05-07,4319703577,225
21:00,2016-05-07,4319703577,131
22:00,2016-05-07,4319703577,263
23:00,2016-05-07,4319703577,109
00:00,2016-05-08,4319703577,0
01:00,2016-05-08,4319703577,0
02:00,2016-05-08,4319703577,0
03:00,2016-05-08,4319703577,0
04:00,2016-05-08,4319703577,0
05:00,2016-05-08,4319703577,13
06:00,2016-05-08,4319703577,0
07:00,2016-05-08,4319703577,0
08:00,2016-05-08,4319703577,0
09:00,2016-05-08,4319703577,6
10:00,2016-05-08,4319703577,187
11:00,2016-05-08,4319703577,125
12:00,2016-05-08,4319703577,626
13:00,2016-05-08,4319703577,702
14:00,2016-05-08,4319703577,952
15:00,2016-05-08,4319703577,461
16:00,2016-05-08,4319703577,48
17:00,2016-05-08,4319703577,0
18:00,2016-05-08,4319703577,0
19:00,2016-05-08,4319703577,0
20:00,2016-05-08,4319703577,224
21:00,2016-05-08,4319703577,46
22:00,2016-05-08,4319703577,282
23:00,2016-05-08,4319703577,0
00:00,2016-05-09,4319703577,16
01:00,2016-05-09,4319703577,17
02:00,2016-05-09,4319703577,0
03:00,2016-05-09,4319703577,16
04:00,2016-05-09,4319703577,22
05:00,2016-05-09,4319703577,0
06:00,2016-05-09,4319703577,8
07:00,2016-05-09,4319703577,0
08:00,2016-05-09,4319703577,195
09:00,2016-05-09,4319703577,70
10:00,2016-05-09,4319703577,1720
11:00,2016-05-09,4319703577,842
12:00,2016-05-09,4319703577,513
13:00,2016-05-09,4319703577,331
14:00,2016-05-09,4319703577,577
15:00,2016-05-09,4319703577,411
16:00,2016-05-09,4319703577,291
17:00,2016-05-09,4319703577,1218
18:00,2016-05-09,4319703577,1046
19:00,2016-05-09,4319703577,1993
20:00,2016-05-09,4319703577,745
21:00,2016-05-09,4319703577,107
22:00,2016-05-09,4319703577,211
23:00,2016-05-09,4319703577,13
00:00,2016-05-10,4319703577,6
01:00,2016-05-10,4319703577,0
02:00,2016-05-10,4319703577,0
03:00,2016-05-10,4319703577,6
04:00,2016-05-10,4319703577,0
05:00,2016-05-10,4319703577,8
06:00,2016-05-10,4319703577,6
07:00,2016-05-10,4319703577,151
08:00,2016-05-10,4319703577,25
09:00,2016-05-10,4319703577,170
10:00,2016-05-10,4319703577,1669
11:00,2016-05-10,4319703577,536
12:00,2016-05-10,4319703577,930
13:00,2016-05-10,4319703577,990
14:00,2016-05-10,4319703577,824
15:00,2016-05-10,4319703577,958
16:00,2016-05-10,4319703577,288
17:00,2016-05-10,4319703577,173
18:00,2016-05-10,4319703577,1092
19:00,2016-05-10,4319703577,1156
20:00,2016-05-10,4319703577,154
21:00,2016-05-10,4319703577,140
22:00,2016-05-10,4319703577,205
23:00,2016-05-10,4319703577,0
00:00,2016-05-11,4319703577,0
01:00,2016-05-11,4319703577,12
02:00,2016-05-11,4319703577,0
03:00,2016-05-11,4319703577,0
04:00,2016-05-11,4319703577,0
05:00,2016-05-11,4319703577,0
06:00,2016-05-11,4319703577,0
07:00,2016-05-11,4319703577,0
08:00,2016-05-11,4319703577,258
09:00,2016-05-11,4319703577,49
10:00,2016-05-11,4319703577,1735
11:00,2016-05-11,4319703577,734
12:00,2016-05-11,4319703577,1037
13:00,2016-05-11,4319703577,398
14:00,2016-05-11,4319703577,597
15:00,2016-05-11,4319703577,715
16:00,2016-05-11,4319703577,793
17:00,2016-05-11,4319703577,269
18:00,2016-05-11,4319703577,430
19:00,2016-05-11,4319703577,1613
20:00,2016-05-11,4319703577,262
21:00,2016-05-11,4319703577,80
22:00,2016-05-11,4319703577,147
23:00,2016-05-11,4319703577,0
00:00,2016-05-12,4319703577,0
01:00,2016-05-12,4319703577,0
02:00,2016-05-12,4319703577,10
03:00,2016-05-12,4319703577,7
00:00,2016-04-12,4388161847,0
01:00,2016-04-12,4388161847,0
02:00,2016-04-12,4388161847,0
03:00,2016-04-12,4388161847,0
04:00,2016-04-12,4388161847,0
05:00,2016-04-12,4388161847,0
06:00,2016-04-12,4388161847,0
07:00,2016-04-12,4388161847,0
08:00,2016-04-12,4388161847,0
09:00,2016-04-12,4388161847,0
10:00,2016-04-12,4388161847,0
11:00,2016-04-12,4388161847,0
12:00,2016-04-12,4388161847,0
13:00,2016-04-12,4388161847,0
14:00,2016-04-12,4388161847,0
15:00,2016-04-12,4388161847,0
16:00,2016-04-12,4388161847,0
17:00,2016-04-12,4388161847,0
18:00,2016-04-12,4388161847,0
19:00,2016-04-12,4388161847,0
20:00,2016-04-12,4388161847,0
21:00,2016-04-12,4388161847,0
22:00,2016-04-12,4388161847,0
23:00,2016-04-12,4388161847,0
00:00,2016-04-13,4388161847,0
01:00,2016-04-13,4388161847,0
02:00,2016-04-13,4388161847,0
03:00,2016-04-13,4388161847,0
04:00,2016-04-13,4388161847,0
05:00,2016-04-13,4388161847,0
06:00,2016-04-13,4388161847,0
07:00,2016-04-13,4388161847,0
08:00,2016-04-13,4388161847,0
09:00,2016-04-13,4388161847,0
10:00,2016-04-13,4388161847,0
11:00,2016-04-13,4388161847,0
12:00,2016-04-13,4388161847,0
13:00,2016-04-13,4388161847,0
14:00,2016-04-13,4388161847,28
15:00,2016-04-13,4388161847,410
16:00,2016-04-13,4388161847,1100
17:00,2016-04-13,4388161847,629
18:00,2016-04-13,4388161847,1508
19:00,2016-04-13,4388161847,2118
20:00,2016-04-13,4388161847,145
21:00,2016-04-13,4388161847,0
22:00,2016-04-13,4388161847,0
23:00,2016-04-13,4388161847,0
00:00,2016-04-14,4388161847,0
01:00,2016-04-14,4388161847,0
02:00,2016-04-14,4388161847,0
03:00,2016-04-14,4388161847,0
04:00,2016-04-14,4388161847,11
05:00,2016-04-14,4388161847,352
06:00,2016-04-14,4388161847,1134
07:00,2016-04-14,4388161847,157
08:00,2016-04-14,4388161847,252
09:00,2016-04-14,4388161847,413
10:00,2016-04-14,4388161847,590
11:00,2016-04-14,4388161847,434
12:00,2016-04-14,4388161847,187
13:00,2016-04-14,4388161847,268
14:00,2016-04-14,4388161847,76
15:00,2016-04-14,4388161847,475
16:00,2016-04-14,4388161847,931
17:00,2016-04-14,4388161847,2321
18:00,2016-04-14,4388161847,284
19:00,2016-04-14,4388161847,875
20:00,2016-04-14,4388161847,52
21:00,2016-04-14,4388161847,36
22:00,2016-04-14,4388161847,15
23:00,2016-04-14,4388161847,0
00:00,2016-04-15,4388161847,0
01:00,2016-04-15,4388161847,0
02:00,2016-04-15,4388161847,0
03:00,2016-04-15,4388161847,13
04:00,2016-04-15,4388161847,83
05:00,2016-04-15,4388161847,879
06:00,2016-04-15,4388161847,1664
