ActivityHour,ActivityDay,Id,Calories,TotalIntensity,AverageIntensity,StepTotal
12:00,2016-05-03,4445114986,106,17,0.283333,227
13:00,2016-05-03,4445114986,132,28,0.466667,514
14:00,2016-05-03,4445114986,95,11,0.183333,188
15:00,2016-05-03,4445114986,140,33,0.55,533
16:00,2016-05-03,4445114986,131,29,0.483333,468
17:00,2016-05-03,4445114986,76,3,0.05,37
18:00,2016-05-03,4445114986,342,109,1.816667,3955
19:00,2016-05-03,4445114986,110,19,0.316667,245
20:00,2016-05-03,4445114986,98,12,0.2,185
21:00,2016-05-03,4445114986,114,20,0.333333,337
22:00,2016-05-03,4445114986,96,11,0.183333,215
23:00,2016-05-03,4445114986,89,9,0.15,139
00:00,2016-05-04,4445114986,82,6,0.1,92
01:00,2016-05-04,4445114986,78,3,0.05,45
02:00,2016-05-04,4445114986,75,3,0.05,31
03:00,2016-05-04,4445114986,69,0,0.0,0
04:00,2016-05-04,4445114986,69,0,0.0,0
05:00,2016-05-04,4445114986,73,2,0.033333,10
06:00,2016-05-04,4445114986,78,4,0.066667,54
07:00,2016-05-04,4445114986,77,4,0.066667,25
08:00,2016-05-04,4445114986,70,0,0.0,0
09:00,2016-05-04,4445114986,69,0,0.0,0
10:00,2016-05-04,4445114986,71,1,0.016667,14
11:00,2016-05-04,4445114986,79,4,0.066667,28
12:00,2016-05-04,4445114986,102,15,0.25,207
13:00,2016-05-04,4445114986,89,9,0.15,110
14:00,2016-05-04,4445114986,80,4,0.066667,38
15:00,2016-05-04,4445114986,103,16,0.266667,232
16:00,2016-05-04,4445114986,91,10,0.166667,133
17:00,2016-05-04,4445114986,92,10,0.166667,173
18:00,2016-05-04,4445114986,114,19,0.316667,400
19:00,2016-05-04,4445114986,142,29,0.483333,737
20:00,2016-05-04,4445114986,93,11,0.183333,122
21:00,2016-05-04,4445114986,90,9,0.15,144
22:00,2016-05-04,4445114986,75,2,0.033333,30
23:00,2016-05-04,4445114986,110,19,0.316667,298
00:00,2016-05-05,4445114986,71,1,0.016667,9
01:00,2016-05-05,4445114986,81,5,0.083333,74
02:00,2016-05-05,4445114986,69,0,0.0,0
03:00,2016-05-05,4445114986,69,0,0.0,0
04:00,2016-05-05,4445114986,69,0,0.0,0
05:00,2016-05-05,4445114986,73,2,0.033333,14
06:00,2016-05-05,4445114986,69,0,0.0,0
07:00,2016-05-05,4445114986,76,3,0.05,44
08:00,2016-05-05,4445114986,75,3,0.05,21
09:00,2016-05-05,4445114986,69,0,0.0,0
10:00,2016-05-05,4445114986,70,0,0.0,0
11:00,2016-05-05,4445114986,70,0,0.0,0
12:00,2016-05-05,4445114986,99,13,0.216667,210
13:00,2016-05-05,4445114986,91,10,0.166667,96
14:00,2016-05-05,4445114986,135,30,0.5,530
15:00,2016-05-05,4445114986,96,12,0.2,172
16:00,2016-05-05,4445114986,141,34,0.566667,842
17:00,2016-05-05,4445114986,118,20,0.333333,454
18:00,2016-05-05,4445114986,90,9,0.15,125
19:00,2016-05-05,4445114986,107,16,0.266667,372
20:00,2016-05-05,4445114986,71,0,0.0,0
21:00,2016-05-05,4445114986,102,12,0.2,349
22:00,2016-05-05,4445114986,108,18,0.3,244
23:00,2016-05-05,4445114986,103,15,0.25,244
00:00,2016-05-06,4445114986,74,2,0.033333,33
01:00,2016-05-06,4445114986,92,12,0.2,111
02:00,2016-05-06,4445114986,71,1,0.016667,7
03:00,2016-05-06,4445114986,77,4,0.066667,44
04:00,2016-05-06,4445114986,72,1,0.016667,12
05:00,2016-05-06,4445114986,69,0,0.0,0
06:00,2016-05-06,4445114986,69,0,0.0,0
07:00,2016-05-06,4445114986,84,7,0.116667,86
08:00,2016-05-06,4445114986,103,10,0.166667,447
09:00,2016-05-06,4445114986,72,1,0.016667,22
10:00,2016-05-06,4445114986,72,1,0.016667,11
11:00,2016-05-06,4445114986,82,5,0.083333,58
12:00,2016-05-06,4445114986,112,19,0.316667,341
13:00,2016-05-06,4445114986,113,18,0.3,377
14:00,2016-05-06,4445114986,92,11,0.183333,150
15:00,2016-05-06,4445114986,85,7,0.116667,104
16:00,2016-05-06,4445114986,92,10,0.166667,133
17:00,2016-05-06,4445114986,120,24,0.4,340
18:00,2016-05-06,4445114986,144,33,0.55,669
19:00,2016-05-06,4445114986,120,16,0.266667,597
20:00,2016-05-06,4445114986,100,13,0.216667,233
21:00,2016-05-06,4445114986,75,1,0.016667,10
22:00,2016-05-06,4445114986,94,11,0.183333,162
23:00,2016-05-06,4445114986,127,22,0.366667,567
00:00,2016-05-07,4445114986,94,10,0.166667,201
01:00,2016-05-07,4445114986,92,10,0.166667,165
02:00,2016-05-07,4445114986,79,5,0.083333,55
03:00,2016-05-07,4445114986,69,0,0.0,0
04:00,2016-05-07,4445114986,69,0,0.0,0
05:00,2016-05-07,4445114986,69,0,0.0,0
06:00,2016-05-07,4445114986,74,3,0.05,15
07:00,2016-05-07,4445114986,71,1,0.016667,7
08:00,2016-05-07,4445114986,70,0,0.0,0
09:00,2016-05-07,4445114986,98,14,0.233333,270
10:00,2016-05-07,4445114986,299,92,1.533333,3403
11:00,2016-05-07,4445114986,69,0,0.0,0
12:00,2016-05-07,4445114986,69,0,0.0,0
13:00,2016-05-07,4445114986,69,0,0.0,0
14:00,2016-05-07,4445114986,73,2,0.033333,14
15:00,2016-05-07,4445114986,69,0,0.0,0
16:00,2016-05-07,4445114986,69,0,0.0,0
17:00,2016-05-07,4445114986,84,4,0.066667,154
18:00,2016-05-07,4445114986,110,17,0.283333,359
19:00,2016-05-07,4445114986,95,12,0.2,138
20:00,2016-05-07,4445114986,99,14,0.233333,155
21:00,2016-05-07,4445114986,79,4,0.066667,41
22:00,2016-05-07,4445114986,85,6,0.1,190
23:00,2016-05-07,4445114986,69,0,0.0,0
00:00,2016-05-08,4445114986,69,0,0.0,0
01:00,2016-05-08,4445114986,69,0,0.0,0
02:00,2016-05-08,4445114986,69,0,0.0,0
03:00,2016-05-08,4445114986,69,0,0.0,0
04:00,2016-05-08,4445114986,69,0,0.0,0
05:00,2016-05-08,4445114986,69,0,0.0,0
06:00,2016-05-08,4445114986,69,0,0.0,0
07:00,2016-05-08,4445114986,69,0,0.0,0
08:00,2016-05-08,4445114986,69,0,0.0,0
09:00,2016-05-08,4445114986,94,11,0.183333,147
10:00,2016-05-08,4445114986,98,12,0.2,219
11:00,2016-05-08,4445114986,109,11,0.183333,539
12:00,2016-05-08,4445114986,122,24,0.4,415
13:00,2016-05-08,4445114986,149,32,0.533333,864
14:00,2016-05-08,4445114986,158,36,0.6,939
15:00,2016-05-08,4445114986,183,46,0.766667,1217
16:00,2016-05-08,4445114986,143,33,0.55,630
17:00,2016-05-08,4445114986,139,35,0.583333,765
18:00,2016-05-08,4445114986,104,16,0.266667,238
19:00,2016-05-08,4445114986,149,36,0.6,692
20:00,2016-05-08,4445114986,108,15,0.25,378
21:00,2016-05-08,4445114986,75,2,0.033333,42
22:00,2016-05-08,4445114986,96,12,0.2,191
23:00,2016-05-08,4445114986,75,3,0.05,27
00:00,2016-05-09,4445114986,71,1,0.016667,4
01:00,2016-05-09,4445114986,72,2,0.033333,10
02:00,2016-05-09,4445114986,71,1,0.016667,8
03:00,2016-05-09,4445114986,71,1,0.016667,11
04:00,2016-05-09,4445114986,69,0,0.0,0
05:00,2016-05-09,4445114986,69,0,0.0,0
06:00,2016-05-09,4445114986,75,3,0.05,40
07:00,2016-05-09,4445114986,72,2,0.033333,18
08:00,2016-05-09,4445114986,69,0,0.0,0
09:00,2016-05-09,4445114986,75,3,0.05,18
10:00,2016-05-09,4445114986,106,15,0.25,341
11:00,2016-05-09,4445114986,148,31,0.516667,839
12:00,2016-05-09,4445114986,85,7,0.116667,96
13:00,2016-05-09,4445114986,121,23,0.383333,411
14:00,2016-05-09,4445114986,115,16,0.266667,522
15:00,2016-05-09,4445114986,91,11,0.183333,135
16:00,2016-05-09,4445114986,100,13,0.216667,232
17:00,2016-05-09,4445114986,93,11,0.183333,160
18:00,2016-05-09,4445114986,94,12,0.2,127
19:00,2016-05-09,4445114986,121,26,0.433333,336
20:00,2016-05-09,4445114986,150,33,0.55,839
21:00,2016-05-09,4445114986,119,19,0.316667,479
22:00,2016-05-09,4445114986,111,16,0.266667,402
23:00,2016-05-09,4445114986,111,20,0.333333,247
00:00,2016-05-10,4445114986,85,8,0.133333,106
01:00,2016-05-10,4445114986,78,5,0.083333,46
02:00,2016-05-10,4445114986,75,2,0.033333,32
03:00,2016-05-10,4445114986,69,0,0.0,0
04:00,2016-05-10,4445114986,69,0,0.0,0
05:00,2016-05-10,4445114986,76,3,0.05,39
06:00,2016-05-10,4445114986,69,0,0.0,0
07:00,2016-05-10,4445114986,71,1,0.016667,6
08:00,2016-05-10,4445114986,79,4,0.066667,86
09:00,2016-05-10,4445114986,71,1,0.016667,16
10:00,2016-05-10,4445114986,81,5,0.083333,79
11:00,2016-05-10,4445114986,93,10,0.166667,189
12:00,2016-05-10,4445114986,101,14,0.233333,238
13:00,2016-05-10,4445114986,121,25,0.416667,365
14:00,2016-05-10,4445114986,101,16,0.266667,157
15:00,2016-05-10,4445114986,97,13,0.216667,148
16:00,2016-05-10,4445114986,111,15,0.25,430
17:00,2016-05-10,4445114986,106,16,0.266667,265
18:00,2016-05-10,4445114986,127,24,0.4,564
19:00,2016-05-10,4445114986,118,21,0.35,407
20:00,2016-05-10,4445114986,88,9,0.15,79
21:00,2016-05-10,4445114986,90,9,0.15,163
22:00,2016-05-10,4445114986,111,18,0.3,330
23:00,2016-05-10,4445114986,94,12,0.2,170
00:00,2016-05-11,4445114986,75,2,0.033333,51
01:00,2016-05-11,4445114986,82,6,0.1,56
02:00,2016-05-11,4445114986,69,0,0.0,0
03:00,2016-05-11,4445114986,69,0,0.0,0
04:00,2016-05-11,4445114986,73,2,0.033333,11
05:00,2016-05-11,4445114986,71,1,0.016667,16
06:00,2016-05-11,4445114986,69,0,0.0,0
07:00,2016-05-11,4445114986,69,0,0.0,0
08:00,2016-05-11,4445114986,70,0,0.0,0
09:00,2016-05-11,4445114986,69,0,0.0,0
10:00,2016-05-11,4445114986,106,17,0.283333,253
11:00,2016-05-11,4445114986,69,0,0.0,0
12:00,2016-05-11,4445114986,95,11,0.183333,258
13:00,2016-05-11,4445114986,356,137,2.283333,4379
14:00,2016-05-11,4445114986,142,33,0.55,890
15:00,2016-05-11,4445114986,84,6,0.1,79
16:00,2016-05-11,4445114986,124,27,0.45,339
17:00,2016-05-11,4445114986,105,17,0.283333,214
18:00,2016-05-11,4445114986,108,16,0.266667,318
19:00,2016-05-11,4445114986,122,23,0.383333,445
20:00,2016-05-11,4445114986,126,24,0.4,487
21:00,2016-05-11,4445114986,111,16,0.266667,389
22:00,2016-05-11,4445114986,96,11,0.183333,188
23:00,2016-05-11,4445114986,142,29,0.483333,732
00:00,2016-05-12,4445114986,69,0,0.0,0
01:00,2016-05-12,4445114986,72,1,0.016667,11
02:00,2016-05-12,4445114986,69,0,0.0,0
03:00,2016-05-12,4445114986,71,1,0.016667,8
04:00,2016-05-12,4445114986,75,3,0.05,29
05:00,2016-05-12,4445114986,69,0,0.0,0
06:00,2016-05-12,4445114986,69,0,0.0,0
07:00,2016-05-12,4445114986,71,1,0.016667,16
08:00,2016-05-12,4445114986,69,0,0.0,0
09:00,2016-05-12,4445114986,70,0,0.0,0
10:00,2016-05-12,4445114986,94,11,0.183333,180
11:00,2016-05-12,4445114986,95,11,0.183333,142
12:00,2016-05-12,4445114986,84,7,0.116667,98
13:00,2016-05-12,4445114986,83,6,0.1,51
14:00,2016-05-12,4445114986,92,10,0.166667,152
00:00,2016-04-12,4558609924,56,0,0.0,0
01:00,2016-04-12,4558609924,56,0,0.0,0
02:00,2016-04-12,4558609924,56,0,0.0,0
03:00,2016-04-12,4558609924,56,0,0.0,0
04:00,2016-04-12,4558609924,56,0,0.0,0
05:00,2016-04-12,4558609924,56,0,0.0,0
06:00,2016-04-12,4558609924,70,7,0.116667,151
07:00,2016-04-12,4558609924,78,11,0.183333,208
08:00,2016-04-12,4558609924,76,12,0.2,163
09:00,2016-04-12,4558609924,112,31,0.516667,514
10:00,2016-04-12,4558609924,109,33,0.55,526
11:00,2016-04-12,4558609924,97,25,0.416667,397
12:00,2016-04-12,4558609924,81,14,0.233333,230
13:00,2016-04-12,4558609924,89,20,0.333333,277
14:00,2016-04-12,4558609924,109,30,0.5,561
15:00,2016-04-12,4558609924,59,1,0.016667,24
16:00,2016-04-12,4558609924,122,36,0.6,684
17:00,2016-04-12,4558609924,105,23,0.383333,402
18:00,2016-04-12,4558609924,108,28,0.466667,398
19:00,2016-04-12,4558609924,78,12,0.2,161
20:00,2016-04-12,4558609924,76,12,0.2,148
21:00,2016-04-12,4558609924,74,10,0.166667,146
22:00,2016-04-12,4558609924,77,13,0.216667,145
23:00,2016-04-12,4558609924,56,0,0.0,0
00:00,2016-04-13,4558609924,56,0,0.0,0
01:00,2016-04-13,4558609924,56,0,0.0,0
02:00,2016-04-13,4558609924,56,0,0.0,0
03:00,2016-04-13,4558609924,56,0,0.0,0
04:00,2016-04-13,4558609924,56,0,0.0,0
05:00,2016-04-13,4558609924,56,0,0.0,0
06:00,2016-04-13,4558609924,56,0,0.0,0
07:00,2016-04-13,4558609924,56,0,0.0,0
08:00,2016-04-13,4558609924,56,0,0.0,0
09:00,2016-04-13,4558609924,56,0,0.0,0
10:00,2016-04-13,4558609924,56,0,0.0,0
11:00,2016-04-13,4558609924,77,9,0.15,272
12:00,2016-04-13,4558609924,127,34,0.566667,701
13:00,2016-04-13,4558609924,94,19,0.316667,316
14:00,2016-04-13,4558609924,93,19,0.316667,292
15:00,2016-04-13,4558609924,74,10,0.166667,113
16:00,2016-04-13,4558609924,178,65,1.083333,1957
17:00,2016-04-13,4558609924,128,39,0.65,1303
18:00,2016-04-13,4558609924,61,3,0.05,24
19:00,2016-04-13,4558609924,56,0,0.0,0
20:00,2016-04-13,4558609924,56,0,0.0,0
21:00,2016-04-13,4558609924,56,0,0.0,0
22:00,2016-04-13,4558609924,56,0,0.0,0
23:00,2016-04-13,4558609924,56,0,0.0,0
00:00,2016-04-14,4558609924,56,0,0.0,0
01:00,2016-04-14,4558609924,56,0,0.0,0
02:00,2016-04-14,4558609924,56,0,0.0,0
03:00,2016-04-14,4558609924,56,0,0.0,0
04:00,2016-04-14,4558609924,56,0,0.0,0
05:00,2016-04-14,4558609924,56,0,0.0,0
06:00,2016-04-14,4558609924,56,0,0.0,0
07:00,2016-04-14,4558609924,56,0,0.0,0
08:00,2016-04-14,4558609924,56,0,0.0,0
09:00,2016-04-14,4558609924,107,24,0.4,622
10:00,2016-04-14,4558609924,85,11,0.183333,280
11:00,2016-04-14,4558609924,79,12,0.2,238
12:00,2016-04-14,4558609924,105,26,0.433333,528
13:00,2016-04-14,4558609924,110,28,0.466667,688
14:00,2016-04-14,4558609924,131,36,0.6,1032
15:00,2016-04-14,4558609924,71,6,0.1,71
16:00,2016-04-14,4558609924,127,29,0.483333,984
17:00,2016-04-14,4558609924,125,32,0.533333,966
18:00,2016-04-14,4558609924,81,11,0.183333,216
19:00,2016-04-14,4558609924,99,23,0.383333,431
20:00,2016-04-14,4558609924,114,30,0.5,576
21:00,2016-04-14,4558609924,69,8,0.133333,112
22:00,2016-04-14,4558609924,62,3,0.05,55
23:00,2016-04-14,4558609924,56,0,0.0,0
00:00,2016-04-15,4558609924,56,0,0.0,0
01:00,2016-04-15,4558609924,56,0,0.0,0
02:00,2016-04-15,4558609924,56,0,0.0,0
03:00,2016-04-15,4558609924,56,0,0.0,0
04:00,2016-04-15,4558609924,56,0,0.0,0
05:00,2016-04-15,4558609924,56,0,0.0,0
06:00,2016-04-15,4558609924,56,0,0.0,0
07:00,2016-04-15,4558609924,56,0,0.0,0
08:00,2016-04-15,4558609924,69,7,0.116667,110
09:00,2016-04-15,4558609924,96,21,0.35,269
10:00,2016-04-15,4558609924,99,20,0.333333,411
11:00,2016-04-15,4558609924,108,25,0.416667,468
12:00,2016-04-15,4558609924,100,22,0.366667,459
13:00,2016-04-15,4558609924,203,78,1.3,1578
14:00,2016-04-15,4558609924,169,56,0.933333,962
15:00,2016-04-15,4558609924,96,17,0.283333,237
16:00,2016-04-15,4558609924,103,23,0.383333,414
17:00,2016-04-15,4558609924,137,31,0.516667,932
18:00,2016-04-15,4558609924,82,11,0.183333,259
19:00,2016-04-15,4558609924,139,33,0.55,1238
20:00,2016-04-15,4558609924,81,14,0.233333,234
21:00,2016-04-15,4558609924,57,1,0.016667,10
22:00,2016-04-15,4558609924,72,10,0.166667,150
23:00,2016-04-15,4558609924,65,4,0.066667,64
00:00,2016-04-16,4558609924,68,6,0.1,89
01:00,2016-04-16,4558609924,57,0,0.0,0
02:00,2016-04-16,4558609924,57,1,0.016667,11
03:00,2016-04-16,4558609924,56,0,0.0,0
04:00,2016-04-16,4558609924,56,0,0.0,0
05:00,2016-04-16,4558609924,56,0,0.0,0
06:00,2016-04-16,4558609924,56,0,0.0,0
07:00,2016-04-16,4558609924,56,0,0.0,0
08:00,2016-04-16,4558609924,56,0,0.0,0
09:00,2016-04-16,4558609924,82,15,0.25,270
10:00,2016-04-16,4558609924,114,31,0.516667,604
11:00,2016-04-16,4558609924,73,10,0.166667,128
12:00,2016-04-16,4558609924,110,32,0.533333,514
13:00,2016-04-16,4558609924,108,30,0.5,464
14:00,2016-04-16,4558609924,142,46,0.766667,917
15:00,2016-04-16,4558609924,112,31,0.516667,573
16:00,2016-04-16,4558609924,103,26,0.433333,465
17:00,2016-04-16,4558609924,86,16,0.266667,279
18:00,2016-04-16,4558609924,98,25,0.416667,364
19:00,2016-04-16,4558609924,170,60,1.0,2036
20:00,2016-04-16,4558609924,84,15,0.25,384
21:00,2016-04-16,4558609924,61,2,0.033333,30
22:00,2016-04-16,4558609924,61,3,0.05,29
23:00,2016-04-16,4558609924,71,7,0.116667,108
00:00,2016-04-17,4558609924,60,2,0.033333,32
01:00,2016-04-17,4558609924,56,0,0.0,0
02:00,2016-04-17,4558609924,56,0,0.0,0
03:00,2016-04-17,4558609924,56,0,0.0,0
04:00,2016-04-17,4558609924,56,0,0.0,0
05:00,2016-04-17,4558609924,56,0,0.0,0
06:00,2016-04-17,4558609924,56,0,0.0,0
07:00,2016-04-17,4558609924,56,0,0.0,0
08:00,2016-04-17,4558609924,56,0,0.0,0
09:00,2016-04-17,4558609924,102,25,0.416667,360
10:00,2016-04-17,4558609924,113,31,0.516667,661
11:00,2016-04-17,4558609924,178,61,1.016667,2127
12:00,2016-04-17,4558609924,204,68,1.133333,2483
13:00,2016-04-17,4558609924,90,16,0.266667,258
14:00,2016-04-17,4558609924,115,24,0.4,717
15:00,2016-04-17,4558609924,92,14,0.233333,246
16:00,2016-04-17,4558609924,97,17,0.283333,336
17:00,2016-04-17,4558609924,135,37,0.616667,800
18:00,2016-04-17,4558609924,65,4,0.066667,45
19:00,2016-04-17,4558609924,107,21,0.35,659
20:00,2016-04-17,4558609924,86,15,0.25,272
21:00,2016-04-17,4558609924,89,15,0.25,349
22:00,2016-04-17,4558609924,81,12,0.2,284
23:00,2016-04-17,4558609924,57,1,0.016667,5
00:00,2016-04-18,4558609924,56,0,0.0,0
01:00,2016-04-18,4558609924,56,0,0.0,0
02:00,2016-04-18,4558609924,56,0,0.0,0
03:00,2016-04-18,4558609924,56,0,0.0,0
04:00,2016-04-18,4558609924,56,0,0.0,0
05:00,2016-04-18,4558609924,56,0,0.0,0
06:00,2016-04-18,4558609924,56,0,0.0,0
07:00,2016-04-18,4558609924,78,8,0.133333,120
08:00,2016-04-18,4558609924,108,26,0.433333,401
09:00,2016-04-18,4558609924,91,17,0.283333,329
10:00,2016-04-18,4558609924,85,14,0.233333,292
11:00,2016-04-18,4558609924,135,45,0.75,893
12:00,2016-04-18,4558609924,92,21,0.35,309
13:00,2016-04-18,4558609924,112,32,0.533333,487
14:00,2016-04-18,4558609924,86,17,0.283333,243
15:00,2016-04-18,4558609924,91,22,0.366667,292
16:00,2016-04-18,4558609924,228,92,1.533333,3396
17:00,2016-04-18,4558609924,116,27,0.45,547
18:00,2016-04-18,4558609924,112,25,0.416667,463
19:00,2016-04-18,4558609924,115,30,0.5,596
20:00,2016-04-18,4558609924,96,19,0.316667,471
21:00,2016-04-18,4558609924,67,6,0.1,92
22:00,2016-04-18,4558609924,59,2,0.033333,9
23:00,2016-04-18,4558609924,56,0,0.0,0
00:00,2016-04-19,4558609924,56,0,0.0,0
01:00,2016-04-19,4558609924,56,0,0.0,0
02:00,2016-04-19,4558609924,56,0,0.0,0
03:00,2016-04-19,4558609924,56,0,0.0,0
04:00,2016-04-19,4558609924,56,0,0.0,0
05:00,2016-04-19,4558609924,56,0,0.0,0
06:00,2016-04-19,4558609924,56,0,0.0,0
07:00,2016-04-19,4558609924,56,0,0.0,0
08:00,2016-04-19,4558609924,56,0,0.0,0
09:00,2016-04-19,4558609924,56,0,0.0,0
10:00,2016-04-19,4558609924,56,0,0.0,0
11:00,2016-04-19,4558609924,56,0,0.0,0
12:00,2016-04-19,4558609924,58,1,0.016667,27
13:00,2016-04-19,4558609924,113,32,0.533333,480
14:00,2016-04-19,4558609924,111,27,0.45,444
15:00,2016-04-19,4558609924,82,12,0.2,197
16:00,2016-04-19,4558609924,92,17,0.283333,386
17:00,2016-04-19,4558609924,145,46,0.766667,1134
18:00,2016-04-19,4558609924,118,33,0.55,503
19:00,2016-04-19,4558609924,130,37,0.616667,882
20:00,2016-04-19,4558609924,103,23,0.383333,501
21:00,2016-04-19,4558609924,78,10,0.166667,278
22:00,2016-04-19,4558609924,113,28,0.466667,539
23:00,2016-04-19,4558609924,63,3,0.05,30
00:00,2016-04-20,4558609924,60,3,0.05,29
01:00,2016-04-20,4558609924,56,0,0.0,0
02:00,2016-04-20,4558609924,56,0,0.0,0
03:00,2016-04-20,4558609924,56,0,0.0,0
04:00,2016-04-20,4558609924,56,0,0.0,0
05:00,2016-04-20,4558609924,56,0,0.0,0
06:00,2016-04-20,4558609924,56,0,0.0,0
07:00,2016-04-20,4558609924,56,0,0.0,0
08:00,2016-04-20,4558609924,56,0,0.0,0
09:00,2016-04-20,4558609924,56,0,0.0,0
10:00,2016-04-20,4558609924,68,6,0.1,69
11:00,2016-04-20,4558609924,99,24,0.4,442
12:00,2016-04-20,4558609924,86,14,0.233333,305
13:00,2016-04-20,4558609924,90,17,0.283333,442
14:00,2016-04-20,4558609924,87,17,0.283333,315
15:00,2016-04-20,4558609924,81,12,0.2,252
16:00,2016-04-20,4558609924,69,5,0.083333,190
17:00,2016-04-20,4558609924,102,24,0.4,453
18:00,2016-04-20,4558609924,126,33,0.55,723
19:00,2016-04-20,4558609924,98,18,0.3,640
20:00,2016-04-20,4558609924,101,22,0.366667,499
21:00,2016-04-20,4558609924,70,9,0.15,100
22:00,2016-04-20,4558609924,76,11,0.183333,139
23:00,2016-04-20,4558609924,71,7,0.116667,205
00:00,2016-04-21,4558609924,64,3,0.05,58
01:00,2016-04-21,4558609924,56,0,0.0,0
02:00,2016-04-21,4558609924,57,1,0.016667,11
03:00,2016-04-21,4558609924,56,0,0.0,0
04:00,2016-04-21,4558609924,56,0,0.0,0
05:00,2016-04-21,4558609924,56,0,0.0,0
06:00,2016-04-21,4558609924,56,0,0.0,0
07:00,2016-04-21,4558609924,80,13,0.216667,188
08:00,2016-04-21,4558609924,149,38,0.633333,1190
09:00,2016-04-21,4558609924,172,47,0.783333,1096
10:00,2016-04-21,4558609924,188,49,0.816667,1954
11:00,2016-04-21,4558609924,166,49,0.816667,1449
12:00,2016-04-21,4558609924,158,40,0.666667,1045
13:00,2016-04-21,4558609924,116,23,0.383333,556
14:00,2016-04-21,4558609924,110,21,0.35,548
15:00,2016-04-21,4558609924,97,13,0.216667,446
16:00,2016-04-21,4558609924,119,29,0.483333,803
17:00,2016-04-21,4558609924,151,39,0.65,1498
18:00,2016-04-21,4558609924,163,49,0.816667,1686
19:00,2016-04-21,4558609924,95,19,0.316667,422
20:00,2016-04-21,4558609924,83,15,0.25,212
21:00,2016-04-21,4558609924,88,19,0.316667,271
22:00,2016-04-21,4558609924,82,16,0.266667,208
23:00,2016-04-21,4558609924,70,9,0.15,102
00:00,2016-04-22,4558609924,61,2,0.033333,32
01:00,2016-04-22,4558609924,63,4,0.066667,62
02:00,2016-04-22,4558609924,56,0,0.0,0
03:00,2016-04-22,4558609924,56,0,0.0,0
04:00,2016-04-22,4558609924,56,0,0.0,0
05:00,2016-04-22,4558609924,56,0,0.0,0
06:00,2016-04-22,4558609924,56,0,0.0,0
07:00,2016-04-22,4558609924,56,0,0.0,0
08:00,2016-04-22,4558609924,56,0,0.0,0
09:00,2016-04-22,4558609924,86,18,0.3,235
10:00,2016-04-22,4558609924,110,30,0.5,487
11:00,2016-04-22,4558609924,91,17,0.283333,387
12:00,2016-04-22,4558609924,72,7,0.116667,147
13:00,2016-04-22,4558609924,84,15,0.25,365
14:00,2016-04-22,4558609924,100,22,0.366667,438
15:00,2016-04-22,4558609924,139,34,0.566667,829
16:00,2016-04-22,4558609924,102,24,0.4,367
17:00,2016-04-22,4558609924,93,18,0.3,317
18:00,2016-04-22,4558609924,285,123,2.05,4688
19:00,2016-04-22,4558609924,73,7,0.116667,73
20:00,2016-04-22,4558609924,107,24,0.4,520
21:00,2016-04-22,4558609924,76,10,0.166667,173
22:00,2016-04-22,4558609924,103,26,0.433333,454
23:00,2016-04-22,4558609924,59,2,0.033333,27
00:00,2016-04-23,4558609924,110,29,0.483333,489
01:00,2016-04-23,4558609924,64,5,0.083333,56
02:00,2016-04-23,4558609924,56,0,0.0,0
03:00,2016-04-23,4558609924,56,0,0.0,0
04:00,2016-04-23,4558609924,56,0,0.0,0
05:00,2016-04-23,4558609924,56,0,0.0,0
06:00,2016-04-23,4558609924,56,0,0.0,0
07:00,2016-04-23,4558609924,56,0,0.0,0
08:00,2016-04-23,4558609924,56,0,0.0,0
09:00,2016-04-23,4558609924,101,22,0.366667,385
10:00,2016-04-23,4558609924,97,18,0.3,269
11:00,2016-04-23,4558609924,82,12,0.2,145
12:00,2016-04-23,4558609924,88,11,0.183333,187
13:00,2016-04-23,4558609924,98,22,0.366667,387
14:00,2016-04-23,4558609924,146,46,0.766667,1265
15:00,2016-04-23,4558609924,130,28,0.466667,838
16:00,2016-04-23,4558609924,128,25,0.416667,551
17:00,2016-04-23,4558609924,108,20,0.333333,350
18:00,2016-04-23,4558609924,122,32,0.533333,640
19:00,2016-04-23,4558609924,111,26,0.433333,516
20:00,2016-04-23,4558609924,80,12,0.2,256
21:00,2016-04-23,4558609924,96,16,0.266667,399
22:00,2016-04-23,4558609924,58,1,0.016667,8
23:00,2016-04-23,4558609924,71,8,0.133333,149
00:00,2016-04-24,4558609924,56,0,0.0,0
01:00,2016-04-24,4558609924,56,0,0.0,0
02:00,2016-04-24,4558609924,56,0,0.0,0
03:00,2016-04-24,4558609924,56,0,0.0,0
04:00,2016-04-24,4558609924,56,0,0.0,0
05:00,2016-04-24,4558609924,56,0,0.0,0
06:00,2016-04-24,4558609924,56,0,0.0,0
07:00,2016-04-24,4558609924,56,0,0.0,0
08:00,2016-04-24,4558609924,112,29,0.483333,522
09:00,2016-04-24,4558609924,99,24,0.4,422
10:00,2016-04-24,4558609924,140,42,0.7,1081
11:00,2016-04-24,4558609924,103,25,0.416667,420
12:00,2016-04-24,4558609924,138,42,0.7,1046
13:00,2016-04-24,4558609924,89,17,0.283333,214
14:00,2016-04-24,4558609924,120,23,0.383333,657
15:00,2016-04-24,4558609924,158,40,0.666667,1136
16:00,2016-04-24,4558609924,111,22,0.366667,484
17:00,2016-04-24,4558609924,115,32,0.533333,563
18:00,2016-04-24,4558609924,88,15,0.25,401
